Question,Answer
"11.2010/3/97/任
丙承租了甲、乙共有的房屋，因未付租金被甲、乙起诉。一审法院判决丙支付甲、乙租金及利息共
计10000元，分五个月履行，每月给付2000元。甲、乙和丙均不服该判决，提出上诉：乙请求改判丙
一次性支付所欠的租金10000元。甲请求法院判决解除与丙之间租赁关系。丙认为租赁合同中没有约
定利息，甲、乙也没有要求给付利息，一审法院不应当判决自己给付利息，请求判决变更一审判决的相
关内容。丙还提出，为修缮甲、乙的出租房自己花费了3000元，请求抵销部分租金。 【A】
关于一审法院判决丙给付甲、乙利息的做法，下列说法正确的是：
A.违背了民事诉讼的处分原则
B.违背了民事诉讼的辩论原则
C.违背了民事诉讼的当事人诉讼权利平等原则
D.违背了民事诉讼的同等原则","处分原则［A］
［解析］处分原则指民事诉讼当事人在诉讼进行中，在法律许可的范围内，有权处置自己的民事实体权利和民事诉讼权利。本题中，甲、乙两人并未要求丙支付利息，一审法院却主动判决丙支付利息，这是对甲、乙两人处分权利的侵犯，违背了民事诉讼的处分原则。故A项正确。
辩论原则指双方当事人在人民法院主持下，有权就案件事实和适用法律等有争议的问题，陈述各自的主张和意见，相互进行反驳和答辩，以维护自己的合法民事权益。本题题干未体现出违背民事诉讼的辩论原则。故B项错误。
当事人诉讼权利平等原则，是指在民事诉讼中，当事人平等地享有和行使诉讼权利。本题一审法院并没有违反这一原则。故C项错误。
同等原则，是指外国人、无国籍人、外国企业和组织在我国人民法院起诉、应诉，同我国公民、法人和其他组织有同等的诉讼权利和义务。本题一审法院的判决并不涉及对同等原则的违背。故D项错误。"
"考点7 合议制度
12.2016/3/35/单
不同的审判程序，审判组织的组成往往是不同的。关于审判组织的适用，下列哪一选项是正确的？
【D】
A.适用简易程序审理的案件，当事人不服一审判决上诉后发回重审的，可由审判员独任审判
B.适用简易程序审理的案件，判决生效后启动再审程序进行再审的，可由审判员独任审判
C.适用普通程序审理的案件，当事人双方同意，经上级法院批准，可由审判员独任审判
D.适用选民资格案件审理程序的案件，应组成合议庭审理，而且只能由审判员组成合议庭","合议制度［D］
［解析］《民事诉讼法》第41条第3款规定：“发回重审的案件，原审人民法院应当按照第一审程序另行组成合议庭。”由此可知，无论案件一审是适用的普通程序还是简易程序，二审法院裁定发回重审的，原审法院应当另行组成合议庭审理。故A项错误。
《民事诉讼法》第41条第4款规定：“审理再审案件，原来是第一审的，按照第一审程序另行组成合议庭；原来是第二审的或者是上级人民法院提审的，按照第二审程序另行组成合议庭。”据此，法院审理再审案件只能组成合议庭审理。故B项错误。
《民事诉讼法》第40条规定：“人民法院审理第一审民事案件，由审判员、人民陪审员共同组成合议庭或者由审判员组成合议庭……基层人民法院审理的基本事实清楚、权利义务关系明确的第一审民事案件，可以由审判员一人适用普通程序独任审理……”据此可知，审判组织的组织形式由法院决定，无需当事人同意；此外，基层法院有权决定由审判员一人适用普通程序独任审理，无需上级法院批准。故C项错误。
根据《民事诉讼法》第185条的规定，法院审理选民资格案件或者重大、疑难案件，由审判员组成合议庭审理。这是对适用特别程序审理选民资格案件适用合议制的一个特殊规定。故D项正确。"
"13.2010/3/38/单
关于合议庭评议案件，下列哪一表述是正确的？ 【D】
A.审判长意见与多数意见不同的，以其意见为准判决
B.陪审员意见得到支持、形成多数的，可按该意见判决
C.合议庭意见存在分歧的，也可提交院长审查决定
D.审判人员的不同意见均须写入笔录","合议庭的评议方式和对不同意见的处理［D］
［解析］《民事诉讼法》第45条规定：“合议庭评议案件，实行少数服从多数的原则。评议应当制作笔录，由合议庭成员签名。评议中的不同意见，必须如实记入笔录。”《人民陪审员法》第23条第1款规定：“合议庭评议案件，实行少数服从多数的原则。人民陪审员同合议庭其他组成人员意见分歧的，应当将其意见写入笔录。”据此，审判长意见与多数意见不同的，应当以多数意见为准判决，而不是按照审判长的意见作判决。故A项错误。陪审员作为审判人员，享有同审判员一样的权利，若其意见成为多数意见，是应当按照多数意见作判决，而不是可以按照陪审员的意见作判决。故B项错误。审判人员的不同意见均须写入笔录。故D项正确。
《最高人民法院关于人民法院合议庭工作的若干规定》第12条规定：“合议庭应当依照规定的权限，及时对评议意见一致或者形成多数意见的案件直接作出判决或者裁定。但是对于下列案件，合议庭应当提请院长决定提交审判委员会讨论决定：……（三）合议庭在适用法律方面有重大意见分歧的；……”因此，合议庭意见存在分歧的，一般性意见分歧，仍遵循少数服从多数原则。如果属于适用法律方面有重大意见分歧的，合议庭应当提请院长决定提交审判委员会讨论决定。无论哪种情形，院长都没有审查决定权。故C项错误。"
"14.2008/3/83/多
根据我国《民事诉讼法》和相关司法解释的规定，下列关于审判组织的哪些表述是正确的？
【BCD】
A.再审程序中只能由审判员组成合议庭
B.二审法院裁定发回重审的案件，原审法院应当组成合议庭进行审理
C.法院适用特别程序审理案件，陪审员不参加案件的合议庭
D.中级法院作为一审法院时，合议庭可以由审判员与陪审员共同组成，作为二审法院时，合议庭
则一律由审判员组成","审判组织［BCD］
［解析］《民事诉讼法》第41条第4款规定：“审理再审案件，原来是第一审的，按照第一审程序另行组成合议庭；原来是第二审的或者是上级人民法院提审的，按照第二审程序另行组成合议庭。”再审程序也可能是一审程序，而一审合议庭可由审判员与人民陪审员共同组成合议庭。故A项错误。
《民事诉讼法》第41条第3款规定：“发回重审的案件，原审人民法院应当按照第一审程序另行组成合议庭。”故B项正确。
《民事诉讼法》第185条规定：“依照本章程序审理的案件，实行一审终审。选民资格案件或者重大、疑难的案件，由审判员组成合议庭审理；其他案件由审判员一人独任审理。”特别程序不是诉讼程序，所以不能有人民陪审员参加。故C项正确。
《民事诉讼法》第40条第1款规定：“人民法院审理第一审民事案件，由审判员、人民陪审员共同组成合议庭或者由审判员组成合议庭……”第41条第1款规定：“人民法院审理第二审民事案件，由审判员组成合议庭……”故D项正确。"
"考点8 公开审判制度
15.2012/3/36/单
唐某作为技术人员参与了甲公司一项新产品研发，并与该公司签订了为期2年的服务与保密合同。
合同履行1年后，唐某被甲公司的竞争对手乙公司高薪挖走，负责开发类似的产品。甲公司起诉至法
院，要求唐某承担违约责任并保守其原知晓的产品。关于该案的审判，下列哪一说法是正确的？
【C】
A.只有在唐某与甲公司共同提出申请不公开审理此案的情况下，法院才可以不公开审理
B.根据法律的规定，该案不应当公开审理，但应当公开宣判
C.法院可以根据当事人的申请不公开审理此案，但应当公开宣判
D.法院应当公开审理此案并公开宣判","公开审判［C］
［解析］公开审判制度是指人民法院审理民事案件，除法律规定的情况外，审判过程及结果应当向群众、社会公开。《民事诉讼法》第137条规定：“人民法院审理民事案件，除涉及国家秘密、个人隐私或者法律另有规定的以外，应当公开进行。离婚案件，涉及商业秘密的案件，当事人申请不公开审理的，可以不公开审理。”
本题就属于涉及商业秘密的案件。首先，法律并没有规定要双方当事人共同申请，只需要一方当事人申请即可。故A项错误。其次，本题并不是涉及国家秘密、个人隐私的案件，因此不属于法定不公开的案件，涉及商业秘密的案件属于依申请可以不公开审理的案件，当事人仅有申请权，最终的决定权属于法院。故B项错误。最后，《民事诉讼法》第151条第1款规定：“人民法院对公开审理或者不公开审理的案件，一律公开宣告判决。”因此，无论公开审理的案件，还是不公开审理的案件，宣判时都要一律公开。本题中，法院可以根据当事人的申请不公开审理此案，但应当公开宣判。故C项正确。最后，本案属于可申请不公开审理的案件，“法院应当公开审理”的表述不准确。故D项错误。"
"考点9 回避制度
16.2015/3/36/单
某区法院审理原告许某与被告某饭店食物中毒纠纷一案。审前，法院书面告知许某合议庭由审判员
甲、乙和人民陪审员丙组成时，许某未提出回避申请。开庭后，许某始知人民陪审员丙与被告法定代表
人是亲兄弟，遂提出回避申请。关于本案的回避，下列哪一说法是正确的？ 【A】
A.许某可在知道丙与被告法定代表人是亲兄弟时提出回避申请
B.法院对回避申请作出决定前，丙不停止参与本案审理
C.应由审判长决定丙是否应回避
D.法院作出回避决定后，许某可对此提出上诉","回避的适用情形；决定权以及当事人对回避决定的救济权利［A］
［解析］《民诉解释》第43条规定，审判人员是本案当事人近亲属的，当事人有权申请其回避；此外，根据《民事诉讼法》第48条第1款的规定，回避事由在案件开始审理后知道的，也可以在法庭辩论终结前提出。故A项正确。
《民事诉讼法》第48条第2款规定：“被申请回避的人员在人民法院作出是否回避的决定前，应当暂停参与本案的工作，但案件需要采取紧急措施的除外。”故B项错误。
根据《民事诉讼法》第49条的规定，审判人员的回避，由院长决定。故C项错误。
根据《民事诉讼法》第50条的规定，申请人对回避决定不服的，可以在接到决定时申请复议一次。故D项错误。"
"17.2010/3/37/单
关于回避，下列哪一说法是正确的？ 【C】
A.当事人申请担任审判长的审判人员回避的，应由审委会决定
B.当事人申请陪审员回避的，应由审判长决定
C.法院驳回当事人的回避申请，当事人不服而申请复议，复议期间被申请回避人不停止参与本案的
审理工作
D.如当事人申请法院翻译人员回避，可由合议庭决定","回避［C］
［解析］《民事诉讼法》第49条规定：“院长担任审判长或者独任审判员时的回避，由审判委员会决定；审判人员的回避，由院长决定；其他人员的回避，由审判长或者独任审判员决定。”因此，回避的决定权包括三种情况：院长担任审判长或者独任审判员时的回避，由审判委员会决定；审判人员（含陪审员）的回避，由院长决定；其他人员（包括书记员、翻译人员、鉴定人、勘验人四类）的回避，由审判长或者独任审判员决定。可见，只有在院长担任审判长的情形下，其回避才由审委会决定，若由其他审判人员担任审判长，其回避应由院长决定。故A项错误。陪审员属于审判人员，其回避应由院长决定。故B项错误。翻译人员的回避应由审判长决定。故D项错误。【特别提醒】审判人员包括审判长、审判员、代理审判员和人民陪审员。人民陪审员属于审判人员，不属于其他人员。
《民事诉讼法》第50条规定：“人民法院对当事人提出的回避申请，应当在申请提出的三日内，以口头或者书面形式作出决定。申请人对决定不服的，可以在接到决定时申请复议一次。复议期间，被申请回避的人员，不停止参与本案的工作。人民法院对复议申请，应当在三日内作出复议决定，并通知复议申请人。”故C项正确。"
"第三章 诉
考点10 诉讼标的
18.2021回忆/单
朱某向杨某借款20万元，借期1年，双方约定利息1万元，到期不归还借款支付罚息2万元。后朱
某到期未偿还借款，杨某起诉要求朱某归还本金20万元，支付利息2万元，并要求支付逾期还款的罚息
1万元。关于本案诉讼标的的数量，下列哪一表述是正确的？ 【A】
A.仅有一个诉讼标的
B.本金和利息一个诉讼标的，罚息一个诉讼标的
C.本金一个诉讼标的，利息和罚息一个诉讼标的
D.本金、利息、罚息共三个诉讼标的","诉讼标的和诉讼请求的关系［A］
［解析］诉讼标的是指当事人之间发生争议并请求法院作出裁判的实体法律关系。诉讼请求是指基于诉讼标的，原告向法院提出的具体的要求。杨某起诉要求朱某归还本金、支付利息和罚息，是三个具体的诉讼请求，但这三个诉讼请求都是基于杨某和朱某之间的借款合同关系这一诉讼标的。故本案中存在三个诉讼请求，但仅仅只有一个诉讼标的，即杨某和朱某之间的借款合同关系。综上所述，本题A项正确。【总结提示】诉讼标的VS诉讼请求：（1）诉讼标的又称之为诉的客体，是法院裁判的对象。在诉讼中一般不允许任意变更诉讼标的，但是允许在不变更诉讼标的的前提下增加、变更诉讼请求。（2）诉讼标的是当事人争议的实体权利义务关系，诉讼请求是原告基于该法律关系向法院提出的具体要求。基于同一个诉讼标的，原告可以提出若干不同的诉讼请求。"
"19.2011/3/37/单
甲因乙久拖房租不付，向法院起诉，要求乙支付半年房租6000元。在案件开庭审理前，甲提出书
面材料，表示时间已过去1个月，乙应将房租增至7000元。关于法院对甲增加房租的要求的处理，下
列哪一选项是正确的？ 【C】
A.作为新的诉讼受理，合并审理
B.作为诉讼标的变更，另案审理
C.作为诉讼请求增加，继续审理
D.不予受理，告知甲可以另行起诉","诉讼标的与诉讼请求［C］
［解析］诉讼标的是指当事人之间发生争执并要求法院作出裁判的民事权利义务关系。本案的诉讼标的是房屋租赁法律关系，没有发生变更，因此不能作为诉讼标的变更另案审理。在诉讼过程中，诉讼标的不允许任意变更。因为变更诉讼标的实际上是要求法院对一个新的民事法律关系进行裁判。但在不变更诉讼标的的前提下可以增加诉讼标的的金额。
本案中，诉讼标的是房屋租赁法律关系，甲基于房屋租赁法律关系要求法院作出乙支付半年房租6000元的判决。后因情势变更，甲基于房屋租赁法律关系要求法院作出要求乙增加房租至7000元的判决。诉讼标的未曾改变，仅诉讼请求增加，法院应当继续审理案件。故C项正确，A、B、D项错误。"
"20.2009/3/37/单
刘某习惯每晚将垃圾袋放在家门口，邻居王某认为会招引苍蝇并影响自己出入家门。王某为此与刘
某多次交涉未果，遂向法院提起诉讼，要求刘某不得将垃圾袋放在家门口，以保证自家的正常通行和维
护环境卫生。关于本案的诉讼标的，下列哪一选项是正确的？ 【D】
A.王某要求刘某不得将垃圾袋放在家门口的请求
B.王某要求法院保障自家正常通行权的请求
C.王某要求刘某维护环境卫生的请求
D.王某和刘某之间的相邻关系","诉讼标的［D］
［解析］诉讼标的是指当事人之间发生争执而要求法院作出裁判的民事权利义务关系。本题中王某要求刘某不为某种行为（不得将垃圾袋放在家门口，以保证自家的正常通行和维护环境卫生），属于给付之诉，因此王某与刘某之间的相邻关系为本案的诉讼标的。故D项正确。A、B、C项均错误。"
"考点11 诉的种类
21.2013/3/37/单
关于诉的分类的表述，下列哪一选项是正确的？ 【C】
A.孙某向法院申请确认其妻无民事行为能力，属于确认之诉
B.周某向法院申请宣告自己与吴某的婚姻无效，属于变更之诉
C.张某在与王某协议离婚后，又向法院起诉，主张离婚损害赔偿，属于给付之诉
D.赵某代理女儿向法院诉请前妻将抚养费从每月1000元增加为2000元，属于给付之诉","诉的分类［C］
［解析］确认之诉，是指原告请求法院确认其与被告之间是否存在某种民事法律关系的诉。作为确认之诉的对象，只能是法律关系。A项中，认定某公民为无民事行为能力人案件，是法院审理的民事非诉案件，不是解决当事人之间的民事争议，而是确认公民是否享有某种资格，不构成民事诉讼法上的诉。故A项错误。B项中，周某向法院申请宣告自己与吴某的婚姻无效，是请求法院确认其与被告之间是否存在某种民事法律关系的诉，属于消极确认之诉而非变更之诉。故B项错误。
给付之诉，是指原告请求法院判令被告向其履行某种特定给付义务的诉。《民法典婚姻家庭编解释（一）》第89条规定：“当事人在婚姻登记机关办理离婚登记手续后，以民法典第一千零九十一条规定为由向人民法院提出损害赔偿请求的，人民法院应当受理。但当事人在协议离婚时已经明确表示放弃该项请求的，人民法院不予支持。”C项中，张某在与王某协议离婚后，又向法院起诉，主张离婚损害赔偿，法院应当受理，其诉讼请求构成金钱给付之诉。故C项正确。
变更之诉，又称形成之诉，是指原告请求法院以判决改变或消灭既存的某种民事法律关系的诉。D项中，从表面来看，原告女儿起诉是要求给付抚养费，实际上原告女儿是希望通过诉讼变更与母亲之间抚养关系的内容，因此属于变更之诉。故D项错误。"
"考点12 反诉
22.2019回忆/单
甲起诉乙，审理过程中乙提起反诉。后甲撤回起诉，法院以原告撤回起诉为由裁定驳回了乙的反
诉。乙对该裁定不服，提起上诉，二审法院应当如何处理？ 【D】
A.组织当事人调解，调解不成，告知另行起诉
B.裁定驳回上诉，维持原裁定
C.撤销原裁定，同时发回重审
D.撤销原裁定，同时指定原审法院审理","反诉［D］
［解析］ 对不予受理、驳回起诉、管辖权异议裁定可以上诉。驳回反诉其实是一审法院对反诉作出的驳回起诉裁定，故乙对一审法院驳回反诉的裁定可以提起上诉。
基于反诉的独立性，反诉独立于本诉而存在，不会因为本诉的撤销而撤销，所以甲撤回起诉后，一审法院对于乙提出的反诉应当继续审理。因此，一审法院驳回反诉的裁定错误，二审法院应当裁定撤销原驳回反诉的裁定，指定原审法院继续审理。综上，本题D项正确。"
"23.2014/3/43/单
刘某与曹某签订房屋租赁合同，后刘某向法院起诉，要求曹某依约支付租金。曹某向法院提出的下
列哪一主张可能构成反诉？ 【B】
A.刘某的支付租金请求权已经超过诉讼时效
B.租赁合同无效
C.自己无支付能力
D.自己已经支付了租金","反诉［B］
［解析］本题考查反诉与反驳的区分。反诉是一个独立的诉，可以不依赖本诉而存在，而反驳不是。可用如下方法区分反诉和反驳：
第一步，找到被告对原告的主张。
第二步，假设没有原告起诉被告，被告能否就自己的主张单独直接向法院起诉：①能够单独起诉，则是独立的诉，为反诉；②不能单独起诉，则不是独立的诉，为反驳。
B项中，即便没有原告起诉被告支付租金，被告也可以直接请求法院确认租赁合同无效，所以该主张是一个独立的诉，是反诉，B项当选。而A、C、D项显然必须依赖于原告请求被告支付租金的请求而提出主张，并非独立的诉，不是反诉。【特别提醒】反诉和反驳都有可能产生抵销或者折抵的法律效果，因此不能以法律效果对二者判断区分。"
"24.2013/3/80/多
关于反诉，下列哪些表述是正确的？ 【AB】
A.反诉的原告只能是本诉的被告
B.反诉与本诉必须适用同一种诉讼程序
C.反诉必须在答辩期届满前提出
D.反诉与本诉之间须存在牵连关系，因此必须源于同一法律关系","反诉［AB］
［解析］反诉，是指在诉讼程序进行中，本诉被告针对本诉原告向法院提出的独立的反请求。反诉主要具有以下特点：（1）反诉的主体特定。因为反诉是本诉被告向本诉原告提出请求，因此，反诉的原告只能是本诉的被告，反诉被告为本诉原告。故A项正确。（2）反诉请求独立。反诉是一个独立的请求，并不依附于本诉。（3）反诉的关系牵连性和目的对抗性。牵连关系包括两者的诉讼请求基于相同的法律关系，两者诉讼请求具有因果关系，两者的诉讼请求基于相同事实。故D项错误。（4）反诉的时间特定。《民诉解释》第232条规定：“在案件受理后，法庭辩论结束前，原告增加诉讼请求，被告提出反诉，第三人提出与本案有关的诉讼请求，可以合并审理的，人民法院应当合并审理。”因此，反诉提出的时间条件并非答辩期，而是法庭辩论结束前。故C项错误。（5）反诉与本诉程序同一。因为反诉必须是本诉被告在诉讼程序进行中针对本诉原告提出，因而反诉与本诉必须适用同一种诉讼程序。故B项正确。"
"25.2012/3/80/多
关于反诉，下列哪些表述是正确的？ 【AB】
A.反诉应当向受理本诉的法院提出，且该法院对反诉所涉及的案件也享有管辖权
B.反诉中的诉讼请求是独立的，它不会因为本诉的撤销而撤销
C.反诉如果成立，将产生本诉的诉讼请求被依法驳回的法律后果
D.本诉与反诉的当事人具有同一性，因此，当事人在本诉与反诉中诉讼地位是相同的","反诉［AB］
［解析］反诉，是指在诉讼程序进行中，本诉被告针对本诉原告向法院提出的独立的反请求。因此，反诉应当向受理本诉的法院提出，且该法院对反诉所涉及的案件也享有管辖权。反诉中的诉讼请求是独立的，它不会因为本诉的撤销而撤销。故A、B项正确。
本诉、反诉相互独立，反诉成立并不一定产生本诉诉讼请求被驳回的法律后果，二者的诉讼请求不一定是完全对应的。如甲起诉乙赔偿医疗费，乙反诉甲向其赔礼道歉。故C项错误。
“本诉与反诉的当事人具有同一性”，这一说法是对的，因为反诉与本诉的当事人具有特定性。但是“当事人在本诉与反诉中诉讼地位是相同的”这一说法不对，因为本诉的被告在反诉中是原告，本诉的原告在反诉中是被告，其诉讼地位并不相同。故D项错误。"
