Question,Answer
"11.2011/1/89/任
2011年7月5日，某公司高经理与员工在饭店喝酒聚餐后表示：别开车了，“酒驾”已入刑，咱把车
推回去。随后，高经理在车内掌控方向盘，其他人推车缓行。记者从交警部门了解到，如机动车未发
动，只操纵方向盘，由人力或其他车辆牵引，不属于酒后驾车。但交警部门指出，路上推车既会造成后
方车辆行驶障碍，也会构成对推车人的安全威胁，建议酒后将车置于安全地点，或找人代驾。鉴于我国
对“酒后代驾”缺乏明确规定，高经理起草了一份《酒后代驾服务规则》，包括总则、代驾人、被代驾
人、权利与义务、代为驾驶服务合同、法律责任等共六章二十一条邮寄给国家立法机关。
关于高经理和公司员工拒绝“酒驾”所体现的法的作用，下列说法正确的是？ 【A】
A.法的指引作用
B.法的评价作用
C.法的预测作用
D.法的强制作用","法的作用的含义及辨析［A］
［解析］法的作用分为指引作用、评价作用、预测作用、强制作用和教育作用。本题主要涉及前四个作用。
法的指引作用的对象是本人的行为。法的指引作用是指法律作为一种行为规范，能够为人们提供某种行为模式，指引人们可以这样行为、必须这样行为或不得这样行为，使人们知晓哪些行为可以做的，哪些行为不可以做。题目中高经理知悉了酒驾入刑的法律规定，决定不再酒驾，准备将车推回去。这里体现了法的指引作用。故A项正确。
法的评价作用的对象是其他人的行为。法的评价作用是指法律对人们的行为是否合法或违法及其程度，具有判断、衡量的作用，也就是说，法的评价作用涉及的是法的律他作用，即对他人的行为的评价。高经理和公司员工拒绝“酒驾”并没有对他人的行为作出评价。故B项错误。
法的预测作用的对象是相互有关联的人们之间的行为。人们可以根据法律规范的规定事先估计到当事人双方将如何行为及行为的法律后果。注意预测作用的“预测”：第一，预测对象必须是和自己有关联的行为；第二，预测本身不是目的，“预测”了对方的行为，关键在于以对方的行为为基础安排好自己的行为。本题中，高经理和公司员工拒绝“酒驾”是基于法律的指引而作出的行为，而不是对自己或他人应如何行为以及行为的后果的预测，因此没有体现出法的预测作用。故C项错误。
强制作用，即法可以通过制裁违法犯罪行为来强制人们遵守法律，对象是违法者的行为。本题中，高经理和公司员工拒绝“酒驾”，没有违法犯罪行为，也就没有体现出法的强制作用。故D项错误。"
"12.2009/1/6/单
法律格言说：“紧急时无法律。”关于这句格言含义的阐释，下列哪一选项是正确的？ 【B】
A.在紧急状态下是不存在法律的
B.人们在紧急状态下采取紧急避险行为可以不受法律处罚
C.有法律，就不会有紧急状态
D.任何时候，法律都以紧急状态作为产生和发展的根本条件","法律的局限性［B］
［解析］紧急时无法律也可以理解为“必要时无法律”。这句格言产生于中世纪教会法，其基本含义是：在紧急状态下，可以实施法律在通常情况下所禁止实施的某种行为，以避免紧急状态所带来的危险。这句格言是法律中紧急避险规定的来源，我国《刑法》第21条第1款明确规定：“为了使国家、公共利益、本人或者他人的人身、财产和其他权利免受正在发生的危险，不得已采取的紧急避险行为，造成损害的，不负刑事责任。”
紧急状态下不是不存在法律，而是说人们为了避免遭受更大的伤害，可以采取一般情形下法律所不允许的行为，并且不受法律的惩罚。故A项错误，B项正确。
法是有局限性的，法律只是社会的组成部分，法的作用归根结底是社会自身力量的体现，因此，法律并不能将社会调整至完美状态，法律不是万能的，并不能避免一切紧急状态发生。故C项错误。
法的产生与发展最终是由一定的社会物质生活条件决定的，也即，社会决定法律，有什么样的社会，就有什么样的法律。注意，只要谈到法的产生与发展、法的本质等内容，一定要从社会物质生活条件的角度入手。故D项错误。"
"考点5 法的价值
13.2019回忆/单
出租车司机甲送孕妇乙去医院，途中乙临产，情形危急。为争取时间，甲将车开至非机动车道掉
头，被交警拦截并告知罚款。经甲解释后，交警对甲未予处罚且为其开警车引道，将乙及时送至医院。
但该孕妇送至医院后，医生以病人家属未签字为由，未对孕妇施救，出租车司机欲签字，该医生以出租
车司机非病人家属为由拒绝。最终，孕妇不幸身亡。对此事件，下列哪一项表述是正确的？ 【A】
A.本案中交警既进行了事实判断，也进行了价值判断
B.交警采取了个案中的比例原则解决了本案中的价值冲突
C.该医生根据相关法律规定，拒绝给孕妇做手术，体现了非实证主义的基本观点
D.如果病人家属及时赶到并签字，医生对孕妇进行剖腹产，则体现了法限制人们自由的伤害原则","事实判断与价值判断；法的价值 ［A］
［解析］事实判断的核心是“是不是”，价值判断的核心是“好不好”。本案中，交警看见甲开车至非机动车道掉头，司机甲也认可，这是一个典型的事实判断。交警认为甲违章并罚款。这是一个价值判断。经甲解释后，交警认为，人的生命价值高于秩序价值，于是不但不予处罚，还开警车为其引道。这里又有一个价值判断。故A选项正确。
价值位阶原则，是指在不考虑具体案件的情境下，法的各个价值之间的优先性关系。个案中的比例原则指与其他法的价值相比较，哪一个法的价值在具体案件的情境下更具有优先性或分量。在这个相互损害的关系之中，对与其相互碰撞或冲突的法的价值的损害程度最小的那个法的价值就是更具有优先性或分量的价值。价值位阶原则与个案中的比例原则区分的关键在于，价值位阶原则在适用时，不考虑具体个案情境，为了在先价值完全抛弃在后价值。而个案中的比例原则在适用时，要结合具体个案情境，对于必须侵犯的价值并非完全抛弃，而是对该价值的侵犯要保留必要的限度，使其损害程度最小。本案中，交警认为人的生命价值高于秩序价值，对司机甲不但不予处罚，还开警车为其引道。交警为了孕妇的生命，没有顾及秩序，这是典型的价值位阶原则。故B选项错误。
所有的实证主义理论都主张，在定义法的概念时，没有道德因素被包括在内，即法和道德是分离的。具体来说，实证主义认为，在法与道德之间，在法律命令什么与正义要求什么之间,在“实际上是怎样的法”与“应该是怎样的法”之间，不存在概念上的必然联系。与此相反，所有的非实证主义理论都主张，在定义法的概念时，道德因素被包括在内，即法与道德是相互联结的。本案中，医生严格遵守法律，置孕妇的生命于不顾，属于典型的实证主义的观点。故C选项错误。
伤害原则是法律限制人们自由的一条基本原则，其意指任何人的自由都不能伤害其他人的合法权利与利益，一旦人的行为伤害到其他人的合法权益，那么法律就应当限制这种行为。本案中，医生经过病患家属的同意对患者进行手术，不但没有伤害到患者的合法权益，反而是在保护患者的生命健康，并没有体现伤害原则。故D选项错误。"
"14.2017/1/8/单
秦某以虚构言论、合成图片的手段在网上传播多条“警察打人”的信息，造成恶劣影响，县公安局对
其处以行政拘留8日的处罚。秦某认为自己是在行使言论自由权，遂诉至法院。法院认为，原告捏造、
散布虚假事实的行为不属于言论自由，为法律所明文禁止，应承担法律责任。对此，下列哪一说法是正
确的？ 【D】
A.相对于自由价值，秩序价值处于法的价值的顶端
B.法官在该案中运用了个案平衡原则解决法的价值冲突
C.“原告捏造、散布虚假事实的行为不属于言论自由”仅是对案件客观事实的陈述
D.言论自由作为人权，既是道德权利又是法律权利","法的价值冲突［D］
［解析］A项涉及自由与秩序的关系：（1）秩序是法律的基础价值，是其他价值的基础；（2）自由是法律的最高价值，位于顶端。故A项错误。
B项涉及法的价值冲突的解决原则。新大纲中取消了个案平衡原则，价值冲突的解决原则只有两个：（1）价值位阶原则。这个原则是指：在不考虑具体案件的情境下，法的各个价值之间的优先性关系。该原则的判断技巧是按照法律规定处理。具体在本案中，秦某的“自由”行为扰乱了社会“秩序”，是“为法律所明文禁止”的，法院依法认为他应承担法律责任。因此，法院运用的是价值位阶原则。故B项错误。（2）个案中的比例原则。这个原则是指：与其他法的价值相比较，哪一个法的价值在具体案件的情境下更具有优先性或分量。该原则的判断技巧是，在具体案件中，对法律所保护的价值进行调整，选择伤害最小的方案，以便实现个案正义。本案并没有在法律之外进行价值比较、权衡，不属于“个案中的比例原则”。
C项涉及小前提（事实判断）与大前提（法律判断）的分类。小前提和大前提只能作出“相对”区分，二者并不是截然分开的。也就是说，没有绝对的“事实”判断，也没有绝对的“法律”判断，二者是糅合在一起的。故C项错误。
人权指人作为人应当享有的权利，属于一种道德权利。为了让人们更好地享有人权，人权应当法律化。言论自由明确规定于我国宪法中，也属于法律权利的一种。故D项正确。"
"15.2016/1/88/任
“法律只是在自由的无意识的自然规律变成有意识的国家法律时，才成为真正的法律。哪里法律成
为实际的法律，即成为自由的存在，哪里法律就成为人的实际的自由存在。”关于该段话，下列说法正
确的是： 【BCD】
A.从自由与必然的关系上讲，规律是自由的，但却是无意识的，法律永远是不自由的，但却是有意
识的
B.法律是“人的实际的自由存在”的条件
C.国家法律须尊重自然规律
D.自由是评价法律进步与否的标准","法的价值［BCD］
［解析］根据马克思的这段话，法律是人的意识的产物，只有反映自由的自然规律的法律才是真正的法律，即自由的存在。也就是说，自由是衡量国家法律是否是真正的法律的评价标准，未能反映自由的无意识的自然规律的法律不是真正的法律，而真正的法律是人的实际自由存在的条件。故A项错误。
题干说“哪里法律成为实际的法律，即成为自由的存在，哪里法律就成为人的实际的自由存在，”这一论断的逻辑是，实际的法律→自由的存在→人的实际的自由存在。由此可见，法律实质上就是“人的实际的自由存在”的条件。故B项正确。
根据客观需要反映客观规律的要求，要以理性的态度对待立法工作，注意总结立法现象背后的普遍联系，揭示立法的内在规律，避免主观武断、感情用事。因此，国家法律必须遵循客观规律。故C项正确。
自由是人的本性，也可以成为一种评价标准，衡量国家的法律是否是“真正的法律”。故D项正确。"
"16.2015/1/9/单
临产孕妇黄某由于胎盘早剥被送往医院抢救，若不尽快进行剖宫产手术将危及母子生命。当时黄某
处于昏迷状态，其家属不在身边，且联系不上。经医院院长批准，医生立即实施了剖宫产手术，挽救了
母子生命。该医院的做法体现了法的价值冲突的哪一解决原则？ 【A】
A.价值位阶原则
B.自由裁量原则
C.比例原则
D.功利主义原则","法的价值冲突及其解决［A］
［解析］所谓价值位阶原则指不同位阶的法的价值发生冲突时，在先的价值优于在后的价值。价值位阶原则的判断技巧是“按照法律规定处理”。该案中，法律的规定是“一般情况下，先签字才能手术；紧急情况下由院长批准”；因此，本案的做法是直接适用法律规定，属于“价值位阶”原则。故A项正确。
“自由裁量”与“功利主义”并不属于价值冲突的解决原则。故B、D项错误。
C项中的“比例原则”，现大纲已改为“个案中的比例原则”。该原则的判断技巧是在具体案件中，对法律所保护的价值进行调整，选择伤害最小的方案，以便实现个案正义。本案并没有在法律之外进行价值比较、权衡，不属于“个案中的比例原则”。故C项错误。【特别提醒】法官判案时，尤其是自由裁量时，需要进行价值衡量和选择，但不一定达到“比例”的程度。运用“个案中的比例原则”最常见的是疑难案件中，即两种价值都需要保护，法官陷入两难境地，最后进行“比例”上的权衡，看怎样处理使对方的伤害更小。"
"17.2013/1/53/多
一外国电影故事描写道：五名探险者受困山洞，水尽粮绝，五人中的摩尔提议抽签吃掉一人，救活
他人，大家同意。在抽签前摩尔反悔，但其他四人仍执意抽签，恰好抽中摩尔并将其吃掉。获救后，四
人被以杀人罪起诉并被判处绞刑。关于上述故事情节，下列哪些说法是不正确的？ 【CD】
A.其他四人侵犯了摩尔的生命权
B.按照功利主义“最大多数人之福祉”的思想，“一命换多命”是符合法理的
C.五人之间不存在利益上的冲突
D.从不同法学派的立场看，此案的判决存在“唯一正确的答案”","生命权；功利主义［CD］
［解析］人的生命权不允许人们通过协议的方式加以改变。对于人的生命权的剥夺，必须由法定机关经由法定程序进行。故A项正确。
功利主义法学产生于18世纪末至19世纪初的英国，是把功利主义哲学运用到法学领域而产生的法学流派。功利主义基于这样一种伦理原则：人的本性是避苦求乐的，人的行为是受功利支配的，追求功利就是追求幸福；而对于社会或政府来说，追求最大多数人的最大幸福是其基本职能。功利主义法学强调在法律实践中应当贯彻“最大多数人的最大幸福”的功利主义原则。本案例中，按照功利主义法学的基本原则，4个人的生命显然要比1个人的生命更重要。故B项正确。
食物是有限的，5个人为了活命，彼此之间当然存在着利益冲突。故C项错误。
不同的法学流派有不同的价值立场，如自然法学认为法律必须符合道德，分析实证法学认为恶法亦法，而功利主义法学则认为，法律必须符合最大多数人的最大幸福。因此，不同的法学流派站在不同的价值立场，对同一案件的判决必然会有所不同。故D项错误。"
"18.2011/1/13/单
宽严相济是我国的基本刑事政策，要求法院对于危害国家安全、恐怖组织犯罪、“黑恶”势力犯罪等
严重危害社会秩序和人民生命财产安全的犯罪分子，尤其对于极端仇视国家和社会，以不特定人为侵害
对象，所犯罪行特别严重的犯罪分子，该依法重判的坚决重判，该依法判处死刑立即执行的绝不手软。
对于解决公共秩序、社会安全、犯罪分子生命之间存在的法律价值冲突，该政策遵循下列哪一原则？
【C】
A.个案平衡原则
B.比例原则
C.价值位阶原则
D.自由裁量原则","法的价值冲突；处理价值冲突的原则［C］
［解析］根据大纲，法的价值冲突的解决原则有两个：价值位阶原则和个案中的比例原则。
价值位阶原则，是指在不考虑具体案件的情境下，法的各个价值之间的优先性关系。这一原则不考虑个案，考虑的是法律和制度规定中所体现的价值位阶，通俗的理解即直接按照法律规定处理。本题是对“宽严相济”这一刑事政策的理解，这一刑事政策不针对个案，强调法官“直接按照法律规定”处理（例如“该重判就重判”）。其主要解决的是秩序和自由的关系问题：社会秩序、公共安全代表着法的秩序价值，犯罪人的生命（权利）代表着法的自由价值。一方面，应当优先保护生命权；但是，如果犯罪分子对社会秩序、公共安全带来严重侵害，生命权就会被剥夺，自由就会让位秩序。由此可见，这种解决方案属于典型的价值位阶原则。故C项正确。
大纲将原来的“个案平衡原则”与“比例原则”进行了合并，简称为“个案中的比例原则”，并对其内容进行了修改。这个原则是指在具体案件的情境下，如果司法者主张一种价值，那么，这就意味着是对与该法的价值相碰撞或冲突的另一种价值的损害；如果司法者主张后一种法的价值，那么，这就意味着是对前一种法的价值的损害。在这个相互的损害关系之中，对与其相互碰撞或冲突的法的价值的损害程度最小的那个法的价值就是更具有优先性或分量的价值。说得简单一点就是，在具体案件尤其是疑难案件中，往往需要对法律已经规定好的“价值位阶”进行调整，以便实现个案正义。从题干来看，不涉及具体案件中的个案正义问题。因此也不属于“个案中的比例”原则。故A、B项错误。
自由裁量原则适用于法官审理具体案件的法律适用过程中，不属于解决法的价值冲突的原则。故D项错误。"
"19.2011/1/54/多
近年来，我国部分地区基层法院在民事审判中试点“小额速裁”，对法律关系单一、事实清楚、争议
标的额不足1万元的民事案件，实行一审终审制度。关于该审判方式改革体现出的价值取向，下列哪些
说法是正确的？ 【AC】
A.节约司法成本
B.促进司法民主
C.提高司法效率
D.推行司法公开","法的实施；司法成本；司法的民主性；司法效率；司法公开［AC］
［解析］司法成本指的是在整个司法活动中消耗的社会资源，又可称之为司法资源或司法投入，指司法机关、诉讼参与人在进行具体案件的诉讼过程中所消耗的物质资源和精神要素的总和。实行“小额速裁”，一审终审可促使纠纷得到迅速解决，节约了司法成本。故A项正确。
司法的民主性是指司法应充分体现人民的意志和利益，审判活动应体现民主性，并应受到人民的有效监督。在我国，司法的民主性主要体现为司法工作人员由人大制度产生，以及人民陪审员制度。本题仅涉及司法成本与司法效率。故B项错误。
司法效率是指司法资源的投入与办结案件及质量之间的比例关系，是解决司法资源如何配置的问题。司法效率追求的是以尽可能合理、节约的司法资源，谋取最大限度的对社会公平和正义的保障和对社会成员合法权益的保护。提高司法效率，就要求人民法院和人民法官履行职责时，在坚持司法公正的前提下，认真、及时、有效地工作，尽可能地缩短诉讼周期，降低诉讼成本，力求在法定期限内尽早结案，取得最大的法律效果和社会效果。实行“小额速裁”、一审终审，加快了纠纷的解决，提高了司法效率。故C项正确。
审判公开指公开司法活动的内容和过程，从而使司法活动在不同程度上为社会大众所知晓。“小额速裁”主要是出于节约司法成本、提高司法效率的目的，和推行司法公开没有关系。故D项错误。"
"20.2010/1/55/多
贾律师在一起未成年人盗窃案件辩护意见中写到：“首先，被告人刘某只是为了满足其上网玩耍的
欲望，实施了秘密窃取少量财物的行为，主观恶性不大；其次，本省盗窃罪的追诉限额为800元，而被
告所窃财产评估价值仅为1，050元，社会危害性较小；再次，被告人刘某仅从这次盗窃中分得200
元，收益较少。故被告人刘某的犯罪情节轻微，社会危害性不大，主观恶性小，依法应当减轻或免除处
罚。”关于该意见，下列哪些选项是不正确的？ 【BCD】
A.辩护意见既运用了价值判断，也运用了事实判断
B.“被告人刘某的犯罪情节轻微，社会危害性不大，主观恶性小，依法应当减轻或免除处罚”，属于
事实判断
C.“本省盗窃罪的追诉限额为800元，而被告人所窃取财产评估价值仅为1，050元”，属于价值判
断
D.辩护意见中的“只是”、“仅为”、“仅从”这类词汇，属于法律概念","价值判断与事实判断［BCD］
［解析］价值判断，即关于价值的判断，是指某一特定的客体对特定的主体有无价值、有什么价值、有多大价值的判断。事实判断，在法学上是用来指对客观存在的法律原则、规则、制度等所进行的客观分析与判断。
本案中既有事实判断，如“被告人刘某仅从这次盗窃中分得200元”，也有价值判断，如“被告人刘某只是为了满足其上网玩耍的欲望，实施了秘密窃取少量财物的行为，主观恶性不大”。故A项正确。
“被告人刘某的犯罪情节轻微，社会危害性不大，主观恶性小，依法应当减轻或免除处罚”中的“轻微”“不大”“恶性小”都属于“怎么样”的判断，属于价值判断，这是律师站在被告人的立场所做的价值判断。故B项错误。
“本省盗窃罪的追诉限额为800元，而被告人所窃取财产评估价值仅为1050元”，属于事实判断，这是包括被告人、律师、公诉人、法官大家都没有异议的事实描述。故C项错误。
法律概念是对各种法律现象或者法律事实加以描述、概括的概念，如民法中的合同之定义，诉讼法中关于期间的定义等。辩护意见中的“只是”“仅为”“仅从”这类词汇属于副词，并不属于法律概念。故D项错误。"
"21.2010/1/92/任
2008年修订的《中华人民共和国残疾人保障法》第五十条规定：“县级以上人民政府对残疾人搭乘
公共交通工具，应当根据实际情况给予便利和优惠。残疾人可以免费携带随身必备的辅助器具。盲人持
有效证件免费乘坐市内公共汽车、电车、地铁、渡船等公共交通工具。盲人读物邮件免费寄递。国家鼓
励和支持提供电信、广播电视服务的单位对盲人、听力残疾人、言语残疾人给予优惠。”对此，下列说
法错误的是： 【BD】
A.该规定体现了立法者在残疾人搭乘公共交通工具问题上的价值判断和价值取向
B.从法的价值的角度分析，该规定的主要目的在于实现法的自由价值
C.该规定对于有关企业、政府及残疾人均具有指引作用
D.该规定在交通、邮政、电信方面给予残疾人的优待有悖于法律面前人人平等原则","价值判断和事实判断；自由和正义的内涵；法的指引作用；法律面前人人平等［BD］
［解析］价值判断属于理性认识，是与人们行为密切联系的、人们对特定事实的某种态度，它是以价值的优先选择为媒介的、具有高度主观性的活动。题干中《残疾人保障法》第50条对残疾人给予优待的规定，体现了立法者在公共资源分配上的价值取向，即对弱势群体的权利予以特殊保障，属于价值判断。故A项正确，不当选。
我国《残疾人保障法》对“残疾人”这一群体作出了“差别对待”，由于残疾人属于“弱势群体”，所以法律在权利分配上作出了倾向性的照顾，这种做法追求的是实质平等，主要体现的是正义价值。故B项错误，当选。
指引作用属于法的规范作用的一种。该规定对有关企业、政府都提出了具体的要求，也明确了残疾人所享有的各项权利，相关单位和人员能够以此为指引从事相应的行为。故C项正确，不当选。
法律面前人人平等并非表面上的一律平等，其本质在于实质上的平等，实现公平正义，对残疾人给予优待就是以形式上的不平等来实现实质上的平等。这样规定，恰恰是体现了法律面前人人平等原则。故D项错误，当选。"
"22.2008/1/2/单
关于法律与自由，下列哪一选项是正确的？ 【D】
A.自由是至上和神圣的，限制自由的法律就不是真正的法律
B.自由对人至关重要，因此，自由是衡量法律善恶的唯一标准
C.从实证的角度看，一切法律都是自由的法律
D.自由是神圣的，也是有限度的，这个限度应由法律来规定","法律与自由的关系；法的自由价值［D］
［解析］“自由是人的本质”，具有至上性和神圣性，法律必须体现和保障自由。但是自由必须接受法律的限制，任何人行使自由，不得侵害国家、社会、集体和他人的合法权益。故A项错误，D项正确。
自由体现了人的本性，是衡量法律善恶的标准，但不是唯一标准，其他标准还有正义、人权等。故B项错误。
实证即实际存在之意。从应然角度看，法律都应当是自由的法律；但从实证角度看，法律有好坏之分，现实中的法律并不一定都能很好地保障自由，即存在“恶法”。故C项错误。"
"考点6 法的要素：法律规则和法律原则
23.2021回忆/单
有法谚云：“语言是法律精神的体现。”关于该法谚，下列哪一说法是正确的？ 【C】
A.若语言有歧义，则法律无效力
B.若语言可被翻译，则法律必然可以被移植
C.语言表述法理，法理形成规范
D.语言表述相同，则法律含义必然相同","法律规则与语句；法律移植；法律解释的含义［C］
［解析］法律是以作为“法律语句”的语句形式表达出来的，它具有语言的依赖性。语言具有不确定性，词语和句子的含义通常是多义的、不确定的、待解释的，甚至是变化的。因此，在实践中需要遵循一定的解释方法，对法律语言表述的含义进行解释，澄清歧义，获得共识。法的效力指法的约束力，是人们应当按照法律规定的行为模式来行为，必须予以服从的一种法律之力。故A项错误。
法律移植需要考量外国法和本国法之间的同构性和兼容性、外来法律的本土化条件与制约、法律移植的优选性等多方面的因素。因此，即使表述法律的语言是可以被翻译的，也不能说法律必然可以被移植。故B项错误。
一切法律规范都是以法律语句的形式表达出来的，用法律语句来表达法律规范的意义。法律规范不仅具有字面含义，还蕴含着深刻的严谨的法理，法律规范就是在这样的法理上具体形成并具有意义。故C项正确。
由于语言的多义性，通过语言表述的法律规范具有一定的“开放空间”，如不同的法律概念在不同的表意脉络中会具有不同的含义。因此，在法律解释时需要将待解释的概念置于其上下文中，通过体系解释、主观目的解释、客观目的解释等方法确定其含义。故D项错误。"
