Question,Answer
"465.2010/3/63/多
甲影视公司将其摄制的电影《愿者上钩》的信息网络传播权转让给乙网站，乙网站采取技术措施防
范未经许可免费播放或下载该影片。丙网站开发出专门规避乙网站技术防范软件，供网民在丙网站免费
下载使用，学生丁利用该软件免费下载了《愿者上钩》供个人观看。对此，下列哪些说法是正确的？
【BD】
A.丙网站的行为侵犯了著作权
B.丁的行为侵犯了著作权
C.甲公司已经丧失著作权人主体资格
D.乙网站可不经甲公司同意以自己名义起诉侵权行为人","避开或者破坏技术措施侵权；合理使用［BD］
［解析］《著作权法》第49条规定：“为保护著作权和与著作权有关的权利，权利人可以采取技术措施。未经权利人许可，任何组织或者个人不得故意避开或者破坏技术措施，不得以避开或者破坏技术措施为目的制造、进口或者向公众提供有关装置或者部件，不得故意为他人避开或者破坏技术措施提供技术服务。但是，法律、行政法规规定可以避开的情形除外。本法所称的技术措施，是指用于防止、限制未经权利人许可浏览、欣赏作品、表演、录音录像制品或者通过信息网络向公众提供作品、表演、录音录像制品的有效技术、装置或者部件。”可以看出，著作权人为保护其著作权采取的技术措施是受法律保护的，属于与著作权有关的权利。丙网站开发出专门规避乙网站的技术防范软件，属于“以避开或者破坏技术措施为目的制造、进口或者向公众提供有关装置或者部件”，属于侵权行为；但是，单纯地破坏他人的技术措施而未实施复制、发行、表演、信息网络传播等受著作权控制的行为，并没有直接侵犯著作权。所以，丙网站的行为虽属于侵权行为，但是并未侵犯著作权。故A项错误。
根据《著作权法》第24条规定，为了个人学习、研究或者欣赏，使用他人已经发表的作品，属于合理使用，不构成侵犯著作权。《著作权法》第50条第1款规定：“下列情形可以避开技术措施，但不得向他人提供避开技术措施的技术、装置或者部件，不得侵犯权利人依法享有的其他权利：（一）为学校课堂教学或者科学研究，提供少量已经发表的作品，供教学或者科研人员使用，而该作品无法通过正常途径获取；（二）不以营利为目的，以阅读障碍者能够感知的无障碍方式向其提供已经发表的作品，而该作品无法通过正常途径获取；（三）国家机关依照行政、监察、司法程序执行公务；（四）对计算机及其系统或者网络的安全性能进行测试；（五）进行加密研究或者计算机软件反向工程研究。”据此，为了个人欣赏，避开技术措施对电影作品进行复制的行为，不构成合理使用。本题中，丁下载《愿者上钩》虽然是为了个人欣赏，但他是以避开技术措施的软件实施的下载，不属于《著作权法》第50条规定的可以避开技术措施的情形，不构成合理使用，属于侵犯著作权之复制权的行为。故B项正确。
著作权包括著作人身权和著作财产权。甲公司是电影作品的著作权人，其仅将信息网络传播权转让给乙网站，甲公司并未丧失著作权人主体资格。故C项错误。
甲公司已经将信息网络传播权转让给乙网站，若有人侵犯《愿者上钩》的信息网络传播权，乙网站无须经过甲公司同意，即可以原告身份起诉。故D项正确。"
"466.2009/3/14/单
小刘从小就显示出很高的文学天赋，九岁时写了小说《隐形翅膀》，并将该小说的网络传播权转让
给某网站。小刘的父母反对该转让行为。下列哪一说法是正确的？ 【C】
A.小刘父母享有该小说的著作权，因为小刘是无民事行为能力人
B.小刘及其父母均不享有著作权，因为该小说未发表
C.小刘对该小说享有著作权，但网络传播权转让合同无效
D.小刘对该小说享有著作权，网络传播权转让合同有效","自然人的民事行为能力；著作权主体［C］
［解析］《著作权法》第11条规定，著作权属于作者，创作作品的自然人是作者。本题中的作品《隐形翅膀》由小刘创作，著作权人应为小刘。小刘虽是限制民事行为能力人，但创作作品属于事实行为，不是法律行为，无须作者具有民事行为能力，只要创作的作品具有独创性，自创作完成时起，作者就取得著作权，不以发表为前提条件。故A、B项错误。
《民法典》第19条规定：“8周岁以上的未成年人为限制民事行为能力人，实施民事法律行为由其法定代理人代理或者经其法定代理人同意、追认，但是可以独立实施纯获利益的民事法律行为或者与其年龄、智力相适应的民事法律行为。”小刘9岁，作为限制民事行为能力人，其转让网络传播权的行为与其意思能力不相适应，属于效力待定的民事法律行为，因小刘的父母反对该转让行为，则该转让行为自始无效。故C项正确，D项错误。"
"467.2009/3/15/单
甲创作的一篇杂文，发表后引起较大轰动。该杂文被多家报刊、网站无偿转载。乙将该杂文译成法
文，丙将之译成维文，均在国内出版，未征得甲的同意，也未支付报酬。下列哪一观点是正确的？
【D】
A.报刊和网站转载该杂文的行为不构成侵权
B.乙和丙的行为均不构成侵权
C.乙的行为不构成侵权，丙的行为构成侵权
D.乙的行为构成侵权，丙的行为不构成侵权","法定许可；合理使用［D］
［解析］关于报刊的法定许可，《著作权法》第35条第2款规定：“作品刊登后，除著作权人声明不得转载、摘编的外，其他报刊可以转载或者作为文摘、资料刊登，但应当按照规定向著作权人支付报酬。”据此，法定许可的主体只限于报刊，且需要向著作权人支付报酬，否则侵犯著作权人的获得报酬权。本题中，报刊享有法定许可权，但其无偿转载构成侵权；网站不享有法定许可权，网站擅自无偿转载该杂文侵犯了甲的信息网络传播权和获得报酬权。故A项错误。
关于著作权的合理使用，《著作权法》第24条第1款规定：“在下列情况下使用作品，可以不经著作权人许可，不向其支付报酬，但应当指明作者姓名或者名称、作品名称，并且不得影响该作品的正常使用，也不得不合理地损害著作权人的合法权益：……（十一）将中国公民、法人或者非法人组织已经发表的以国家通用语言文字创作的作品翻译成少数民族语言文字作品在国内出版发行；……”据此，“汉译少”属于合理使用，而“汉译外”不属于合理使用范围。本题中，乙将该杂文译成法文（外国语言文字），不符合合理使用的条件，构成侵权；丙将之译成维文（少数民族语言文字），属于合理使用，不构成侵权。故B、C项错误，D项正确。"
"468.2009/3/18/单
甲创作并出版的经典童话《大灰狼》超过著作财产权保护期后，乙将“大灰狼”文字及图形申请注册
在“书籍”等商品类别上并获准注册。丙出版社随后未经甲和乙同意出版了甲的《大灰狼》童话，并使用
了“大灰狼”文字及图形，但署名为另一著名歌星丁，丁对此并不知情。关于丙出版社的行为，下列哪一
说法是错误的？ 【A】
A.侵犯了甲的复制权
B.侵犯了甲的署名权
C.侵犯了丁的姓名权
D.侵犯了乙的商标权","署名权；姓名权；注册商标权［A］
［解析］甲创作的童话《大灰狼》已过保护期，甲对该作品著作财产权消灭。丙出版社未经甲的同意出版甲的《大灰狼》童话，不侵犯甲的复制权和发表权。故A项错误。
《著作权法》第22条规定：“作者的署名权、修改权、保护作品完整权的保护期不受限制。”据此，署名权没有保护期的限制。《著作权法》第10条规定，署名权即表明作者身份，在作品上署名的权利。丙出版社出版甲创作的《大灰狼》时，未署甲的姓名，署名为另一著名歌星丁，侵害甲的署名权。故B项正确。
《民法典》第1012条规定：“自然人享有姓名权，有权依法决定、使用、变更或者许可他人使用自己的姓名，但是不得违背公序良俗。”第1014条规定：“任何组织或者个人不得以干涉、盗用、假冒等方式侵害他人的姓名权或者名称权。”丙出版社出版甲的《大灰狼》童话时，未经丁的同意，擅自将作者署名为丁，侵犯了丁的姓名权。故C项正确。
《商标法》第57条第1项规定，未经商标注册人的许可，在同一种商品上使用与其注册商标相同的商标的，属于侵犯注册商标专用权的行为。故D项正确。"
"469.2009/3/63/多
叶某创作《星光灿烂》词曲并发表于音乐杂志，郝某在个人举办的赈灾义演中演唱该歌曲，南极熊
唱片公司录制并发行郝某的演唱会唱片，星星电台购买该唱片并播放了该歌曲。下列哪些说法是正确
的？ 【AB】
A.郝某演唱《星光灿烂》应征得叶某同意并支付报酬
B.南极熊唱片公司录制该歌曲应当征得郝某同意并支付报酬
C.星星电台播放该歌曲应征得郝某同意
D.星星电台播放该歌曲应征得南极熊唱片公司同意","合理使用；法定许可；邻接权［AB］
［解析］关于著作权的合理使用，《著作权法》第24条第1款规定：“在下列情况下使用作品，可以不经著作权人许可，不向其支付报酬，但应当指明作者姓名或者名称、作品名称，并且不得影响该作品的正常使用，也不得不合理地损害著作权人的合法权益：……（九）免费表演已经发表的作品，该表演未向公众收取费用，也未向表演者支付报酬且不以营利为目的；……”本题中，郝某举办的是赈灾义演，赈灾义演不向表演者支付报酬，但是要向观众收取费用，将收取的费用用于赈灾。故该“义演”并非上述规定的“免费表演”，不构成合理使用。因此，郝某表演《星光灿烂》应经过著作权人叶某的同意并支付报酬，A项正确。
《著作权法》第39条第1款规定：“表演者对其表演享有下列权利：……（四）许可他人录音录像，并获得报酬；（五）许可他人复制、发行、出租录有其表演的录音录像制品，并获得报酬；……”据此，表演者享有表演者权，对其表演活动享有许可他人录音录像、复制、发行等权利，南极熊唱片公司录制并发行郝某的演唱会唱片，应当经过表演者郝某同意并支付报酬。故B项正确。
《著作权法》第46条第2款规定：“广播电台、电视台播放他人已发表的作品，可以不经著作权人许可，但应当按照规定支付报酬。”广播电台、电视台（广播者）享有的此项权利称为法定许可，即可以不经著作权人许可使用已经发表的作品，但须支付报酬。本题中，叶某是《星光灿烂》的著作权人，该歌曲已发表，故星星电台播放该歌曲可以不经叶某同意，但须向叶某支付报酬。郝某作为表演者、南极熊唱片公司作为录音制作者，均不是本歌曲的著作权人，因此星星电台购买该唱片并播放歌曲不需要经过郝某和南极熊唱片公司的同意。故C、D项错误。【特别提醒】（1）广播电台、电视台播放他人已发表的作品，涉及广播权，广播权属于著作权人享有的权利。根据《著作权法》第10条规定，广播权是指以有线或者无线方式公开传播或者转播作品，以及通过扩音器或者其他传送符号、声音、图像的类似工具向公众传播广播的作品的权利，但不包括信息网络传播权。郝某作为表演者，根据《著作权法》第39条第1款，其所享有的表演者权包括“许可他人从现场直播和公开传送其现场表演，并获得报酬”的权利。因此，郝某只能控制对其“现场表演”的广播行为。南极熊唱片公司作为录音制作者，根据《著作权法》第44条规定，录音录像制作者对其制作的录音录像制品，享有许可他人复制、发行、出租、通过信息网络向公众传播并获得报酬的权利。可见，录音录像制作者权中不包含广播权，星星电台购买并播放《星光灿烂》唱片的行为也无须经南极熊唱片公司同意。（2）对于广播者的法定许可，还需要注意，电视台的法定许可受限制。《著作权法》第48条规定：“电视台播放他人的视听作品、录像制品，应当取得视听作品著作权人或者录像制作者许可，并支付报酬；播放他人的录像制品，还应当取得著作权人许可，并支付报酬。”本条只涉及视听作品、录像制品，而且针对的是电视台。而本题中的星星电台为广播电台，播放的唱片属于录音制品，所以不适用本条规定。有考生对本条的适用范围掌握不清，错误地应用于本题，造成判断错误，务必要注意。"
"470.2009/3/64/多
下列哪些出租行为构成对知识产权的侵犯？ 【BC】
A.甲购买正版畅销图书用于出租
B.乙购买正版杀毒软件用于出租
C.丙购买正版唱片用于出租
D.丁购买正宗专利产品用于出租","出租权［BC］
［解析］根据《著作权法》第10条第1款规定，出租权，即有偿许可他人临时使用视听作品、计算机软件的原件或者复制件的权利，计算机软件不是出租的主要标的的除外。据此，出租权的客体只包括视听作品、计算机软件。本题中，图书作品的著作权人不享有出租权，甲购买正版畅销图书用于出租的行为不属于侵犯出租权的行为，故A项不当选。B项的正版杀毒软件属于计算机软件，C项的正版唱片属于视听作品，其著作权人均享有出租权，故乙、丙的行为构成侵权，B、C项当选。【总结提示】享有出租权的主体包括：（1）视听作品、计算机软件的著作权人。（2）表演者。《著作权法》第39条规定：“表演者对其表演享有下列权利：……（五）许可他人复制、发行、出租录有其表演的录音录像制品，并获得报酬；……”（3）录音录像制作者。《著作权法》第44条规定：“录音录像制作者对其制作的录音录像制品，享有许可他人复制、发行、出租、通过信息网络向公众传播并获得报酬的权利；……”其中，表演者的出租权是2020年《著作权法》修改后新增加的内容。
《专利法》第11条规定：“发明和实用新型专利权被授予后，除本法另有规定的以外，任何单位或者个人未经专利权人许可，都不得实施其专利，即不得为生产经营目的制造、使用、许诺销售、销售、进口其专利产品，或者使用其专利方法以及使用、许诺销售、销售、进口依照该专利方法直接获得的产品。外观设计专利权被授予后，任何单位或者个人未经专利权人许可，都不得实施其专利，即不得为生产经营目的制造、许诺销售、销售、进口其外观设计专利产品。”据此，专利权人并没有对专利产品出租行为进行控制的权利，丁购买的专利产品属于其私人财产，可以自由处分，故丁有权将购买的专利产品出租。D项不当选。"
"471.2008/3/19/单 根据新法改编
甲、乙、丙、丁四人合作创作一部小说，甲、乙欲将该小说许可给某网站在网络上刊载，同时许可
某电影制片厂改编后拍成电影。丙无故拒绝，丁则不置可否。对此，下列哪一选项是正确的？ 【B】
A.如果丙坚持反对，甲、乙不能将作品许可他人使用
B.甲、乙有权不顾丙的反对，将作品许可他人使用
C.如果丁同意，则甲、乙可以不顾丙的反对将作品许可他人使用
D.如果丁也表示反对，则甲、乙不能将作品许可他人使用","合作作品著作权的归属及行使［B］
［解析］《著作权法》第14条第1、2款规定：“两人以上合作创作的作品，著作权由合作作者共同享有。没有参加创作的人，不能成为合作作者。合作作品的著作权由合作作者通过协商一致行使；不能协商一致，又无正当理由的，任何一方不得阻止他方行使除转让、许可他人专有使用、出质以外的其他权利，但是所得收益应当合理分配给所有合作作者。”
本题中，甲、乙、丙、丁四人合作创作的小说属于不可分割使用的作品，其著作权由各合作作者共同享有。若甲、乙、丙、丁四人对著作权的行使不能达成一致，又无正当理由，则每一个合作作者均有权独立实施除转让、许可他人专有使用、出质以外的其他权利。题干中的“甲、乙欲将该小说许可给某网站在网络上刊载，同时许可某电影制片厂改编后拍成电影”，说明甲、乙主张的许可非专有许可，丙无故拒绝，则甲、乙可以自行行使相关权利，其他人不得阻止。故B项正确，A、C项错误。D项中，丁要反对需要有正当理由，如果无正当理由，不能阻止甲、乙行使权利，故D项错误。"
"472.2008/3/20/单
李某于2006年8月4日创作完成小说《别来烦我》，2007年3月5日发表于某文学刊物后被张某改
编成剧本，甲公司根据该剧本拍成同名电视剧，乙电视台将该电视剧进行播放。对此，下列哪一选项是
错误的？ 【A】
A.李某从2007年3月5日起对小说享有著作权
B.张某对剧本享有著作权
C.甲公司将该剧本拍成电视剧应当取得李某和张某的许可并支付报酬
D.乙电视台播放该电视剧应当取得甲公司许可并支付报酬","著作权的自动保护；演绎作品的著作权归属；对电视台法定许可的限制［A］
［解析］《著作权法》第2条第1款规定：“中国公民、法人或者非法人组织的作品，不论是否发表，依照本法享有著作权。”《著作权法实施条例》第6条规定：“著作权自作品创作完成之日起产生。”据此，中国人创作的作品，自创作完成之日起自动获得保护，不论是否发表或在何处发表，均受我国著作权法保护，此为“自动保护原则”。本题中，李某的作品自2006年8月4日创作完成之日起即享有著作权，而非自2007年3月5日发表之日起才享有。故A项错误。
《著作权法》第13条规定：“改编、翻译、注释、整理已有作品而产生的作品，其著作权由改编、翻译、注释、整理人享有，但行使著作权时不得侵犯原作品的著作权。”本题中张某将李某的小说改编成剧本，故其对剧本享有著作权，只是张某在行使其对剧本的著作权时不得侵犯李某对小说的著作权。故B项正确。
《著作权法》第16条规定：“使用改编、翻译、注释、整理、汇编已有作品而产生的作品进行出版、演出和制作录音录像制品，应当取得该作品的著作权人和原作品的著作权人许可，并支付报酬。”据此，甲公司作为录音录像制作者将该剧本拍成电视剧，应取得改编作品著作权人张某和原作品著作权人李某的许可，并支付报酬。故C项正确。
《著作权法》第46条第2款规定：“广播电台、电视台播放他人已发表的作品，可以不经著作权人许可，但应当按照规定支付报酬。”这是对于广播者法定许可的规定。同时，由于视听作品、录像制品具有特殊性，法律又对电视台的法定许可作出限制。《著作权法》第48条规定：“电视台播放他人的视听作品、录像制品，应当取得视听作品著作权人或者录像制作者许可，并支付报酬；播放他人的录像制品，还应当取得著作权人许可，并支付报酬。”可知，乙电视台播放该电视剧（视听作品）应取得甲公司（视听作品著作权人）许可，并支付报酬。故D项正确。"
"473.2008/3/21/单
甲从书画市场上购得乙的摄影作品《鸟巢》，与其他摄影作品一起用于营利性展览。丙偷偷将《鸟
巢》翻拍后以自己的名义刊登在某杂志上，丁经丙同意将刊登在该杂志上的《鸟巢》又制作成挂历销
售。对此，下列哪一选项是正确的？ 【B】
A.甲无权将《鸟巢》进行营利性展览
B.丙的行为构成剽窃
C.丙的行为侵犯了乙的发表权
D.丁应停止销售，但因无过错免于承担赔偿责任","美术作品著作权的归属、剽窃；发表权；出版者侵犯著作权的责任承担［B］
［解析］《著作权法》第20条规定：“作品原件所有权的转移，不改变作品著作权的归属，但美术、摄影作品原件的展览权由原件所有人享有。作者将未发表的美术、摄影作品的原件所有权转让给他人，受让人展览该原件不构成对作者发表权的侵犯。”本题中，甲已取得《鸟巢》原件的所有权，故甲享有展览权，甲有权对《鸟巢》的原件进行营利性展览。故A项错误。
剽窃，即将他人的作品当作自己的作品发表、发行。本题中，《鸟巢》的著作权归乙所有，丙不享有著作权，其将《鸟巢》翻拍后以自己名义发表，构成剽窃。故B项正确。【关联记忆】《著作权法》第52条规定：“有下列侵权行为的，应当根据情况，承担停止侵害、消除影响、赔礼道歉、赔偿损失等民事责任：……（五）剽窃他人作品的；……”
发表权是一次性的权利，一经行使即消灭。若著作权人自行或许可他人将作品公之于众，则发表权用尽，此后就再无侵害发表权的可能性。本题中，《鸟巢》已经通过展览公之于众，其发表权已用尽，因此，丙不存在侵犯乙发表权的问题。故C项错误。
《著作权法》第53条规定：“有下列侵权行为的，应当根据情况，承担本法第52条规定的民事责任；侵权行为同时损害公共利益的，由主管著作权的部门责令停止侵权行为，予以警告，没收违法所得，没收、无害化销毁处理侵权复制品以及主要用于制作侵权复制品的材料、工具、设备等，违法经营额5万元以上的，可以并处违法经营额1倍以上5倍以下的罚款；没有违法经营额、违法经营额难以计算或者不足5万元的，可以并处25万元以下的罚款；构成犯罪的，依法追究刑事责任：（一）未经著作权人许可，复制、发行、表演、放映、广播、汇编、通过信息网络向公众传播其作品的，本法另有规定的除外；……”本题中，丁经丙同意将刊登在杂志上的《鸟巢》制作成挂历销售，这属于发行行为，应当征得著作权人乙的同意，而非丙的同意。丁未尽合理注意义务，对侵犯乙的著作权具有过错，应承担《著作权法》第52条规定的停止侵害、赔偿损失等民事责任。故D项错误。"
"474.2008/3/65/多
甲电视台获得了某歌星演唱会的现场直播权，乙电视台未经许可对甲电视台直播的演唱会实况进行
转播，丙广播电台经过许可将现场演唱制作成CD，丁音像店从正规渠道购买到CD用于出租，戊未经许
可将丙广播电台播放的演唱会录音录下后上传到网站上传播。下列哪些选项是正确的？ 【ABD】
A.甲电视台有权禁止乙电视台的转播
B.乙电视台侵犯了该歌星的表演者权
C.丁音像店应取得该歌星或丙广播电台的许可并向其支付报酬
D.戊的行为应取得丙广播电台的许可并应向其支付报酬","广播者权；表演者权；出租权；信息网络传播权［ABD］
［解析］《著作权法》第47条第1款规定：“广播电台、电视台有权禁止未经其许可的下列行为：（一）将其播放的广播、电视以有线或者无线方式转播；（二）将其播放的广播、电视录制以及复制；（三）将其播放的广播、电视通过信息网络向公众传播。”甲电视台对其播放的“广播信号”享有广播者权，有权禁止他人擅自转播、录制、通过信息网络向公众传播。故A项正确。
《著作权法》第39条第1款规定：“表演者对其表演享有下列权利：……（三）许可他人从现场直播和公开传送其现场表演，并获得报酬；……”本题中，某歌星对于其演唱会享有表演者权，有权禁止他人擅自直播和公开传送其现场表演，乙电视台未经许可对甲电视台直播的演唱会实况进行转播，侵犯了该歌星的表演者权。故B项正确。
《著作权法》第39条第1款规定：“表演者对其表演享有下列权利：……（五）许可他人复制、发行、出租录有其表演的录音录像制品，并获得报酬；……”据此，某歌星是该CD的表演者，有权许可他人出租录有其表演的录音录像制品，故丁音像店出租CD应当取得该歌星的同意，并支付报酬。《著作权法》第44条规定：“录音录像制作者对其制作的录音录像制品，享有许可他人复制、发行、出租、通过信息网络向公众传播并获得报酬的权利；……”据此，丙广播电台是CD母带的制作者，有权许可他人出租其制作的录音录像制品，故丁音像店出租CD还应同时取得丙广播电台的同意，并支付报酬。综上，丁音像店应同时取得该歌星和丙广播电台的许可并向其支付报酬，C项中的“或”字表达错误。【特别提醒】表演者的出租权是2020年《著作权法》修改后新增加的内容。
根据上述《著作权法》第44条规定，作为录音录像制作者的丙广播电台，对其制作的CD享有信息网络传播权，戊将其上传至网络应取得丙广播电台的同意并支付报酬。故D项正确。"
"第二章 专利权
考点81 专利法
475.2021回忆/多
甲公司研发出一种新型培育方法并获得发明专利，依据该方法可以培育出C型对虾。乙公司未获得
授权，私自采用该方法培育C型对虾，并将C型对虾卖给丙公司生产虾酱，丁超市向丙公司批发大量虾
酱用于销售。戊科学研究所运用甲公司的培育方法培育对虾后，发现对虾质量不高，所以改良和创新了
培育方法，培育出了高质量的C型对虾。对此，下列哪些主体侵犯了甲公司的专利权？ 【AB】
A.乙公司
B.丙公司
C.丁超市
D.戊科学研究所","方法专利侵权［AB］
［解析］发明分为产品发明和方法发明，本题是对“方法发明”专利保护的考查。《专利法》第11条第1款规定：“发明和实用新型专利权被授予后，除本法另有规定的以外，任何单位或者个人未经专利权人许可，都不得实施其专利，即不得为生产经营目的制造、使用、许诺销售、销售、进口其专利产品，或者使用其专利方法以及使用、许诺销售、销售、进口依照该专利方法直接获得的产品。”《最高人民法院关于审理侵犯专利权纠纷案件应用法律若干问题的解释》第13条规定：“对于使用专利方法获得的原始产品，人民法院应当认定为专利法第十一条规定的依照专利方法直接获得的产品。对于将上述原始产品进一步加工、处理而获得后续产品的行为，人民法院应当认定属于专利法第十一条规定的使用依照该专利方法直接获得的产品。”据此，以下行为构成对方法专利的侵权：（1）未经许可“使用专利方法”。本题中，乙公司未获得授权，私自采用该方法培育C型对虾，构成侵权。（2）未经许可，使用、许诺销售、销售、进口“直接产品”（指依照该专利方法直接获得的产品，即原始产品）。根据上述司法解释，使用原始产品加工处理获得后续产品的行为属于对直接产品的使用范围。本题中，乙公司将C型对虾卖给丙公司（销售原始产品），以及丙公司用C型对虾生产虾酱（使用原始产品加工成后续产品），都构成侵权。故A、B项当选。丁超市向丙公司批发大量虾酱用于销售，这属于对后续产品的销售行为，不构成侵犯专利权。故C项不当选。【特别提醒】方法专利一般仅控制直接产品，不控制后续产品。
《专利法》第75条规定：“有下列情形之一的，不视为侵犯专利权：……（四）专为科学研究和实验而使用有关专利的；……”戊科学研究所使用甲公司的方法专利是为了提升该专利方法，属于专为科学研究和实验而使用有关专利的情形，不视为专利侵权。故D项不当选。【特别提醒】构成专利侵权需要以“生产经营”为目的。"
"476.2019回忆/多
冯某绘制了具有新颖性的熊猫图案，德乐公司未经冯某许可将该熊猫图案印在垃圾桶上，并申请取
得了外观设计专利。伯恩公司未经许可制造了一批相同的垃圾桶。喜登公司对此不知情，从伯恩公司购
买垃圾桶若干用于旗下的餐厅。下列哪些说法是正确的？ 【AC】
A.德乐公司侵犯了冯某的著作权，冯某有权申请德乐公司的专利无效
B.如果伯恩公司对德乐公司取得专利权不知情，则不承担赔偿责任
C.喜登公司没有侵犯德乐公司专利权，可以不停止使用且不支付费用
D.喜登公司侵犯了德乐公司的专利权，应停止使用但不需不支付费用","外观设计专利侵权［AC］
［解析］《专利法》第23条规定：“授予专利权的外观设计，应当不属于现有设计；也没有任何单位或者个人就同样的外观设计在申请日以前向国务院专利行政部门提出过申请，并记载在申请日以后公告的专利文件中。授予专利权的外观设计与现有设计或者现有设计特征的组合相比，应当具有明显区别。授予专利权的外观设计不得与他人在申请日以前已经取得的合法权利相冲突。本法所称现有设计，是指申请日以前在国内外为公众所知的设计。”冯某对其绘制的熊猫图案享有著作权，德乐公司的外观设计专利侵犯了冯某的著作权，且与此在先权利相冲突，冯某有权申请其专利无效。故A项正确。
《专利法》第77条规定：“为生产经营目的使用、许诺销售或者销售不知道是未经专利权人许可而制造并售出的专利侵权产品，能证明该产品合法来源的，不承担赔偿责任。”专利的善意侵权者包括善意的使用者和销售者，不包括制造者，伯恩公司未经许可制造了专利产品，无论是否知情都应当认定为侵权且应承担赔偿责任。故B项错误。
《专利法》第11条第2款规定：“外观设计专利权被授予后，任何单位或者个人未经专利权人许可，都不得实施其专利，即不得为生产经营目的制造、许诺销售、销售、进口其外观设计专利产品。”外观设计专利权人控制的范围是“制造、销售、许诺销售、进口”的行为，不控制使用行为，喜登公司的行为属于“使用”行为，不属于权利人控制范围，不侵权。故C项正确，D项错误。"
"477.2018回忆/单
甲公司发明了一款车载空调并获得了专利，随后乙公司自己研发出了相同的技术生产了车载空调，
并向丙公司批销了一批该空调，丁汽车公司从丙公司购买一批该车载空调安装于其生产的汽车上，戊从
丁公司购买一辆汽车开展运输业务。关于甲公司获得专利、乙公司的研发销售等行为，丙、丁、戊均不
知情。下列哪一项说法是正确的？ 【D】
A.乙公司自己研发的技术并实施，没有侵犯甲公司的专利权
B.丙公司不知情且有合法的购货来源，所以没有侵犯甲公司的专利权
C.丁公司应当承担赔偿责任
D.戊公司可以不停止使用","善意侵权［D］
［解析］《关于审理侵犯专利权纠纷案件应用法律若干问题的解释（二）》第25条第1款的规定：“为生产经营目的使用、许诺销售或者销售不知道是未经专利权人许可而制造并售出的专利侵权产品，且举证证明该产品合法来源的，对于权利人请求停止上述使用、许诺销售、销售行为的主张，人民法院应予支持，但被诉侵权产品的使用者举证证明其已支付该产品的合理对价的除外。”
本案中，甲公司获得专利权，乙公司在甲公司获得专利后自主研发的技术不属于先用权，所以乙公司未经许可制造和销售的行为应认定为侵权行为，且需停止侵权，并承担赔偿责任，故A项错误。
丙公司和丁公司作为“善意销售者”，其销售行为虽然为侵权行为，需停止侵权，但不承担赔偿责任，也不被行政处罚，故B、C项错误。
戊公司作为“善意使用者”，构成为生产经营目的使用专利侵权产品，但有合法购货来源并支付了合理对价，因此不承担赔偿责任，且可以不停止使用，也无需支付费用，故D项正确。"
"478.2017/3/15/单
关于下列成果可否获得专利权的判断，哪一选项是正确的？ 【D】
A.甲设计的新交通规则，能缓解道路拥堵，可获得方法发明专利权
B.乙设计的新型医用心脏起搏器，能迅速使心脏重新跳动，该起搏器不能被授予专利权
C.丙通过转基因方法合成一种新细菌，可过滤汽油的杂质，该细菌属动物新品种，不能被授予专利
权
D.丁设计的儿童水杯，其新颖而独特的造型既富美感，又能防止杯子滑落，该水杯既可申请实用
新型专利权，也可申请外观设计专利权","专利权的客体［D］
［解析］《专利法》第25条规定：“对下列各项，不授予专利权：（一）科学发现；（二）智力活动的规则和方法；（三）疾病的诊断和治疗方法；（四）动物和植物品种；（五）原子核变换方法以及用原子核变换方法获得的物质；（六）对平面印刷品的图案、色彩或者二者的结合作出的主要起标识作用的设计。对前款第（四）项所列产品的生产方法，可以依照本法规定授予专利权。”
本题中，甲设计的新交通规则，属于智力活动的规则和方法，不得申请专利，故A项错误。乙设计的新型医用心脏起搏器属于医疗器械，可以申请发明专利，故B项错误。丙通过转基因方法合成一种新细菌，虽细菌属于动物新品种，但该新细菌的生产方法可以申请发明专利，故C项错误。丁设计的儿童水杯，其新颖而独特的造型富有美感，可以申请外观设计专利；该设计又能防止杯子滑落，具有实用性，也可以申请实用新型专利权，故D项正确。
法条变更：《中华人民共和国专利法》根据2020年10月17日第十三届全国人民代表大会常务委员会第二十二次会议《关于修改〈中华人民共和国专利法〉的决定》第四次修正"
