Question,Answer
"205.2016/2/99/任
市工商局认定豪美公司的行为符合《广告法》第28条第2款第2项规定的“商品或者服务有关的允诺
等信息与实际情况不符，对购买行为有实质性影响”情形，属发布虚假广告，予以行政处罚。豪美公司
向省工商局申请行政复议，省工商局受理。
如省工商局在复议时认定，豪美公司的行为符合《广告法》第28条第2款第4项规定的“虚构使用商
品或者接受服务的效果”情形，亦属发布虚假广告，在改变处罚依据后维持了原处罚决定。公司不服起
诉。下列说法正确的是： 【AC】
A.被告为市工商局和省工商局
B.被告为省工商局
C.市工商局所在地的法院对本案有管辖权
D.省工商局所在地的法院对本案无管辖权","行政诉讼被告；地域管辖［AC］
［解析］《行政诉讼法解释》第22条第1款规定：“行政诉讼法第26条第2款规定的‘复议机关改变原行政行为’，是指复议机关改变原行政行为的处理结果。复议机关改变原行政行为所认定的主要事实和证据、改变原行政行为所适用的规范依据，但未改变原行政行为处理结果的，视为复议机关维持原行政行为。”本案中复议机关仅改变了处理依据，并未改变处理结果，仍属于维持原行政行为，因此市工商局和省工商局应作为共同被告。故A项正确，B项错误。
《行政诉讼法》第18条第1款规定：“行政案件由最初作出行政行为的行政机关所在地人民法院管辖。经复议的案件，也可以由复议机关所在地人民法院管辖。”因此，市工商局所在地法院和省工商局所在地法院均有管辖权。故C项正确，D项错误。"
"206.2010/2/86/任
县计生委认定孙某违法生育第二胎，决定对孙某征收社会抚养费40000元。孙某向县政府申请复
议，要求撤销该决定。县政府维持该决定，并在征收总额中补充列入遗漏的3000元未婚生育社会抚养
费。孙某不服，向法院起诉。下列哪些选项是正确的？ 【BC（原答案BCD）】
A.此案的被告应为县计生委与县政府
B.此案应由中级法院管辖
C.此案的复议决定违法
D.被告应当在收到起诉状副本之日起10日内提交答辩状","行政诉讼被告及管辖的确定；被告的举证期限；行政复议不利变更禁止原则［BC（原答案为BCD）］
［解析］《行政诉讼法》第26条第2款规定：“经复议的案件，复议机关决定维持原行政行为的，作出原行政行为的行政机关和复议机关是共同被告；复议机关改变原行政行为的，复议机关是被告。”同时，在行政诉讼中，复议机关改变原行政行为是指复议机关改变原行政行为的处理结果。本案中，县政府在征收总额中补充列入遗漏的3000元未婚生育社会抚养费，属于对原行政行为的改变，此案应以复议机关县政府为被告。故A项错误。
《行政诉讼法》第15条规定：“中级人民法院管辖下列第一审行政案件：（一）对国务院部门或者县级以上地方人民政府所作的行政行为提起诉讼的案件；（二）海关处理的案件；（三）本辖区内重大、复杂的案件；（四）其他法律规定由中级人民法院管辖的案件。”本案被告为县政府，故应由中级法院管辖。故B项正确。
《行政复议法》第63条第2款规定：“行政复议机关不得作出对申请人更为不利的变更决定，但是第三人提出相反请求的除外。”本案中，县政府在征收总额中补充列入遗漏的3000元未婚生育社会抚养费，作出了对申请人更为不利的行政复议决定，该复议决定违法。故C项正确。
《行政诉讼法》第67条第1款规定：“人民法院应当在立案之日起5日内，将起诉状副本发送被告。被告应当在收到起诉状副本之日起15日内向人民法院提交作出行政行为的证据和所依据的规范性文件，并提出答辩状。人民法院应当在收到答辩状之日起5日内，将答辩状副本发送原告。”故D项错误。"
"207.2007/2/44/单
某派出所以扰乱公共秩序为由扣押了高某的拖拉机。高某不服，以派出所为被告提起行政诉讼。诉
讼中，法院认为被告应是县公安局，要求变更被告，高某不同意。法院下列哪种做法是正确的？
【C】
A.以派出所为被告继续审理本案
B.以县公安局为被告审理本案
C.裁定驳回起诉
D.裁定终结诉讼","被告错误的处理［C］
［解析］依据《行政强制法》第22条规定：“查封、扣押应当由法律、法规规定的行政机关实施，其他任何行政机关或者组织不得实施。”而法律并未授予派出所查封的权力，因此派出所扣押高某的拖拉机属于越权行为。《行政诉讼法解释》第20条第2、3款规定：“法律、法规或者规章授权行使行政职权的行政机关内设机构、派出机构或者其他组织，超出法定授权范围实施行政行为，当事人不服提起诉讼的，应当以实施该行为的机构或者组织为被告。没有法律、法规或者规章规定，行政机关授权其内设机构、派出机构或者其他组织行使行政职权的，属于行政诉讼法第二十六条规定的委托。当事人不服提起诉讼的，应当以该行政机关为被告。”据此，对派出机构幅度越权的，以派出机构为被告；派出机构种类越权的，以所属行政机关为被告。本题中，派出所没有扣押权，其实施扣押权的行为属于种类越权，当事人不服提起诉讼的，应当以该派出所所属行政机关即县公安局为被告。因此，高某以派出所为被告提起诉讼，属于被告不适格。
《行政诉讼法解释》第26条第1款规定：“原告所起诉的被告不适格，人民法院应当告知原告变更被告；原告不同意变更的，裁定驳回起诉。”据此，若高某不同意变更被告的，法院应裁定驳回起诉。故本题C项正确。"
"考点37 行政诉讼第三人与代表人制度
208.2012/2/82/多
村民甲带领乙、丙等人，与造纸厂协商污染赔偿问题。因对提出的赔偿方案不满，甲、乙、丙等人
阻止生产，将工人李某打伤。公安局接该厂厂长举报，经调查后决定对甲拘留15日、乙拘留5日，对其
他人未作处罚。甲向法院提起行政诉讼，法院受理。下列哪些人员不能成为本案的第三人？ 【AD】
A.丙
B.乙
C.李某
D.造纸厂厂长","行政诉讼第三人［AD］
［解析］必须与行政诉讼案件有法律上利害关系的人，才能作为第三人参加诉讼。具体分析本题：
乙、丙都参与了违法行为，但结果却不同，乙受到处罚，而丙却未受到处罚。丙不是本案的被处罚人，与公安局对甲、乙作出的行政处罚没有利害关系，法院审查拘留15日是否合法，不会直接触及丙的利益，丙不能成为本案第三人。故A项当选。
乙是另外一个被拘留5日的被处罚人，与拘留15日引发的诉讼有一定的利害关系，可以作为第三人。根据《行政诉讼法解释》第30条第1款规定，在一个行政处罚案件中，行政机关处罚了两个以上的违法行为人，其中一部分人向法院起诉，而另一部分被处罚人没有起诉的，没有起诉的可以作为第三人参加诉讼。故B项不当选。
工人李某作为受害人，案件的处理结果与其有直接关系，因此可以作为第三人，并且法院“应当”通知其参加。故C项不当选。
造纸厂厂长本人的身份为举报人，与公安局对甲、乙作出的行政处罚没有直接的法律上的利害关系，不能作为第三人。故D项当选。"
"209.2009/2/46/多
李某从田某处购得一辆轿车，但未办理过户手续。在一次查验过程中，某市公安局认定该车系走私
车，予以没收。李某不服，向省公安厅申请复议，后者维持了没收决定。李某提起行政诉讼。下列哪些
选项是正确的？ 【CD（原答案C）。原为单选题，根据新法答案有变化，调整为多选题。】
A.省公安厅为本案的被告
B.田某不能成为本案的第三人
C.市公安局所在地的法院对本案有管辖权
D.省公安厅所在地的法院对本案有管辖权","行政诉讼被告、第三人；地域管辖［CD（原答案为C）］
［解析］《行政诉讼法》第26条第2款规定：“经复议的案件，复议机关决定维持原行政行为的，作出原行政行为的行政机关和复议机关是共同被告；复议机关改变原行政行为的，复议机关是被告。”本题中，李某不服某市公安局没收决定，向市政府申请复议，而市政府维持了某市公安局的没收决定，因此市政府和某市公安局是本案的共同被告。故A项错误。
B项是本题难点。许多考生认为，根据《民法典》第225条规定：“船舶、航空器和机动车等的物权的设立、变更、转让和消灭，未经登记，不得对抗善意第三人。”可知，本案中的轿车已经交付给李某，所有权已经归于李某，所以市公安局对走私车的认定与田某无法律上的利害关系，并由此错误地认定B项正确。这种思维逻辑不够合理，对于“是否有法律上的利害关系”应当从更加缜密的角度进行判断。本题中，李某从田某处购得一辆汽车，而某市公安局认定该车是走私车，予以没收。而恰恰是关于“走私车”的认定，与田某有直接的利害关系：一方面，李某从田某处购买了轿车，作为卖方的田某对轿车承担瑕疵担保责任，如果轿车被认定为走私，即轿车的所有权存在瑕疵，田某应当对李某承担违约责任。另一方面，若田某不能作为第三人参加诉讼，将极大妨碍其通过司法途径获得救济。因为一旦被诉具体行政行为被法院维持，“走私车”将被法律所认可而成为既定事实，李某可以据此要求田某承担违约责任。如果李某提起民事诉讼，由于受行政诉讼判决的拘束，田某将不得以该轿车不是走私车作为抗辩理由，因而无法主张自己的权利。如此看来，田某与市公安局作出的没收轿车的具体行政行为有法律上的利害关系，可以成为本案的第三人。故B项错误。
《行政诉讼法》第18条第1款规定：“行政案件由最初作出行政行为的行政机关所在地人民法院管辖。经复议的案件，也可以由复议机关所在地人民法院管辖。”本题中经过复议后，复议机关市政府维持了某市公安局的没收决定，因此市公安局所在地和市政府所在地的法院都有管辖权。故C、D项正确。【旧题新解】根据旧法，复议维持不适用双重管辖，故原本D项是错误的。但是，根据新法，只要是经复议的案件，都适用双重管辖，故D项正确。"
"210.2009/2/84/多
段某拥有两块山场的山林权证。林改期间，王某认为该山场是自家的土改山，要求段某返还。经村
委会协调，段某同意把部分山场给与王某，并签订了协议。事后，段某反悔，对协议提出异议。王某请
镇政府调处，镇政府依王某提交的协议书复印件，向王某发放了山林权证。段某不服，向县政府申请复
议，在县政府作出维持决定后向法院起诉。下列哪些选项是正确的？ 【AC】
A.对镇政府的行为，段某不能直接向法院提起行政诉讼
B.县政府为本案第三人
C.如当事人未能提供协议书原件，法院不能以协议书复印件单独作为定案依据
D.如段某与王某在诉讼中达成新的协议，可视为本案被诉具体行政行为发生改变","行政复议前置；行政诉讼第三人；证据规则；被诉具体行政行为改变［AC］
［解析］根据《行政复议法》第23条，侵犯当事人已经依法取得的自然资源的所有权或者使用权的案件，适用复议前置。本题中，段某拥有两块山场的权属证明，镇政府向王某发放山林权证，侵犯了段某已经依法取得的自然资源所有权，本案属于行政复议前置的典型案件，段某对镇政府的行为不能直接提起行政诉讼，必须先申请行政复议。故A项正确，当选。
《行政诉讼法》第26条第2款规定：“经复议的案件，复议机关决定维持原行政行为的，作出原行政行为的行政机关和复议机关是共同被告；复议机关改变原行政行为的，复议机关是被告。”本案中，县政府作为复议机关维持了镇政府的决定，被告应为镇政府和县政府，被诉行为既包括镇政府向王某发放山林权证的行为，也包括县政府的维持决定。故B项错误，不选。
《行政诉讼证据规定》第71条规定：“下列证据不能单独作为定案依据：……（五）无法与原件、原物核对的复制件或者复制品；……”据此，如果当事人未能提供协议书原件，法院不能以协议书复印件单独作为定案依据。故C项正确，当选。
《行政诉讼撤诉规定》第4条规定：“有下列情形之一的，可以视为‘被告改变其所作的具体行政行为’：……（三）在行政裁决案件中，书面认可原告与第三人达成的和解。”本题中，段某与王某在诉讼中达成新协议，未经镇政府书面认可的，不属于被诉具体行政行为发生改变。故D项错误，不选。"
"211.2007/2/80/单
区城乡建设局批复同意某银行住宅楼选址，并向其颁发许可证。拟建的住宅楼与张某等120户居民
居住的住宅楼间距为9.45米。张某等20人认为该批准行为违反了国家有关规定，向法院提起了行政诉
讼。对此，下列哪一选项是错误的？ 【C（原答案BC）。原为多选题，根据新法答案有变化，调整为
单选题。】
A.因该批准行为涉及张某等人相邻权，故张某等人有权提起行政诉讼
B.张某等20户居民应当推选2至5名诉讼代表人参加诉讼
C.法院可以通知未起诉的100户居民作为第三人参加诉讼
D.张某等20户居民应当提供符合法定起诉条件的证据材料","行政诉讼原告、诉讼代表人、第三人；原告的举证责任［C（原答案为BC）］
［解析］具体行政行为涉及相邻权的，公民、法人或者其他组织可以依法提起行政诉讼。故A项正确。
根据《行政诉讼法解释》第29条第3款规定，同案原告为10人以上，应当推选2至5名诉讼代表人参加诉讼。故B项正确。【旧题新解】对于诉讼代表人的人数，新司法解释将旧司法解释的“1至5名”改为了“2至5名”，所以根据新司法解释，B项正确。
《行政诉讼法解释》第30条第1款规定：“行政机关的同一行政行为涉及两个以上利害关系人，其中一部分利害关系人对行政行为不服提起诉讼，人民法院应当通知没有起诉的其他利害关系人作为第三人参加诉讼。”据此，本案中，张某等20人对区城乡建设局的行政行为不服提起诉讼，法院“应当”通知未起诉的100户居民作为第三人参加诉讼，而非“可以”通知。故C项错误。
原则上，被告对作出的行政行为负有举证责任，应当提供作出该行政行为的证据和所依据的规范性文件。例外时，原告只在特定的情况下对特定事项承担举证责任。行政诉讼中原告提供的证据仅限于下列情形：第一，公民、法人或其他组织向法院起诉的，应当提供其符合起诉条件的相应证据材料；第二，在起诉被告不履行法定职责的案件中，原告应当提供其在行政程序中曾经向被告提出申请的证据材料；第三，在行政赔偿、补偿诉讼中，原告应当对被诉行政行为造成损害的事实提供证据。D项属于第一种情况，正确。"
"第十六章 行政诉讼程序
考点38 行政诉讼的起诉期限
212.2014/2/84/单
2009年3月15日，严某向某市房管局递交出让方为郭某（严某之母）、受让方为严某的房产交易
申请表以及相关材料。4月20日，该局向严某核发房屋所有权证。后因家庭纠纷郭某想出售该房产时发
现房产已不在名下，于2013年12月5日以该局为被告提起诉讼，要求撤销向严某核发的房屋所有权
证，并给自己核发新证。一审法院判决维持被诉行为，郭某提出上诉。下列哪一项说法是正确的？
【D（原答案CD）。原为多选题，根据新法答案有变化，调整为单选题。】
A.本案的起诉期限为2年
B.本案的起诉期限从2009年4月20日起算
C.如诉讼中郭某解除对诉讼代理人的委托，在其书面报告法院后，法院应当通知其他当事人
D.第二审法院应对一审法院的裁判和被诉具体行政行为是否合法进行全面审查","行政诉讼的起诉期限；行政诉讼代理人；二审全面审查原则［D（原答案为CD）］
［解析］当事人对于行政处罚、行政强制和行政登记等作为类的行政行为直接起诉，起诉期限分为以下三种情况：
（1）全知道。行政机关已将行政行为向当事人送达，并告知起诉期限的，其起诉期限为当事人知道行政行为之日起6个月内。《行政诉讼法》第46条规定：“公民、法人或者其他组织直接向人民法院提起诉讼的，应当自知道或者应当知道作出行政行为之日起6个月内提出。法律另有规定的除外。因不动产提起诉讼的案件自行政行为作出之日起超过20年，其他案件自行政行为作出之日起超过5年提起诉讼的，人民法院不予受理。”
（2）知一半。行政机关向当事人送达的行政决定书，只告知了当事人行政行为的内容，但并未告知其起诉期限的，当事人起诉，需要同时满足以下两个条件：①起诉期：知起诉期限起6个月内；②最长保护期限：知内容起1年。《行政诉讼法解释》第64条第1款规定：“行政机关作出行政行为时，未告知公民、法人或者其他组织起诉期限的，起诉期限从公民、法人或者其他组织知道或者应当知道起诉期限之日起计算，但从知道或者应当知道行政行为内容之日起最长不得超过1年。”
（3）全不知。行政机关根本没有告知当事人行政行为的内容，当事人起诉，需要同时满足以下两个条件：①起诉期：知内容起6个月内；②最长保护期限：行为作出之日起5年（不动产案件20年）内。《行政诉讼法解释》第65条规定：“公民、法人或者其他组织不知道行政机关作出的行政行为内容的，其起诉期限从知道或者应当知道该行政行为内容之日起计算，但最长不得超过行政诉讼法第46条第2款规定的起诉期限。”
本案中，郭某事先并不知道房管局向严某核发房屋所有权证的行为，应当适用第三种情形“全不知”，起诉期限为6个月，从郭某知道行政行为内容之日开始起算，而不是从具体行政行为作出之日即4月20日起算。故A、B项错误。
《行政诉讼法解释》第31条规定：“……当事人解除或者变更委托的，应当书面报告人民法院。”2018年的新司法解释删除了旧解释中书面报告法院后再由人民法院通知其他当事人的条款，意味着法院不再具有通知的义务。故C项错误。
《行政诉讼法》第6条规定：“人民法院审理行政案件，对行政行为是否合法进行审查。”第87条规定：“人民法院审理上诉案件，应当对原审人民法院的判决、裁定和被诉行政行为进行全面审查。”故D项正确。"
"213.2017/2/98/任
某环保联合会对某公司提起环境民事公益诉讼，因在诉讼中需要该公司的相关环保资料，遂向县环
保局提出申请公开该公司的排污许可证、排污口数量和位置等有关环境信息。申请书中载明了单位名
称、住所地、联系人及电话并加盖了公章、获取信息的方式等。县环保局收到申请后，要求环保联合会
提供申请人身份的证明材料。环保联合会提供了社会团体登记证复印件。县环保局以申请公开的内容不
明确为由拒绝公开，该环保联合会遂提起行政诉讼。
关于本案的起诉，下列说法正确的是： 【BC】
A.本案由县环保局所在地法院或者环保联合会所在地的法院管辖
B.起诉期限为6个月
C.如法院当场不能判定起诉是否符合条件的，应接受起诉状，出具注明收到日期的书面凭证，并在
7日内决定是否立案
D.如法院当场不能判定起诉是否符合条件，经7日内仍不能作出判断的，应裁定暂缓立案","行政诉讼的立案、管辖、起诉期限［BC］
［解析］经复议的案件，原机关所在地法院和复议机关所在地法院均有管辖权。本政府信息公开案件经过复议，应由县环保局所在地法院或县政府所在地法院管辖，原告环保联合会所在地法院无管辖权，故A项错误。
《行政诉讼法》第46条第1款规定：“公民、法人或者其他组织直接向人民法院提起诉讼的，应当自知道或者应当知道作出行政行为之日起6个月内提出。法律另有规定的除外。”故B项正确。
《行政诉讼法》第51条第2款规定：“对当场不能判定是否符合本法规定的起诉条件的，应当接收起诉状，出具注明收到日期的书面凭证，并在7日内决定是否立案。不符合起诉条件的，作出不予立案的裁定。裁定书应当载明不予立案的理由。原告对裁定不服的，可以提起上诉。”《行政诉讼法解释》第53条第2款规定：“对当事人依法提起的诉讼，人民法院应当根据行政诉讼法第51条的规定接收起诉状。能够判断符合起诉条件的，应当当场登记立案；当场不能判断是否符合起诉条件的，应当在接收起诉状后7日内决定是否立案；7日内仍不能作出判断的，应当先予立案。”故C项正确；7日内仍不能作出判断的，应当先予立案，故D项错误。"
"考点39 行政诉讼的受理
214.2009/2/100/任
郑某因某厂欠缴其社会养老保险费，向区社保局投诉。2004年9月22日，该局向该厂送达《决定
书》，要求为郑某缴纳养老保险费1万元。同月30日，该局向郑某送达告知书，称其举报一事属实，并
要求他缴纳养老保险费（个人缴纳部分）2000元。郑某不服区社保局的《决定书》向法院起诉，法院
的生效判决未支持郑某的请求。2005年4月19日，郑某不服告知书向市社保局申请复议，后者作出不
予受理决定，郑某不服提起诉讼。下列选项正确的是： 【AB（原答案A）】
A.郑某向市社保局提出的复议申请已超过申请期限
B.区社保局所在地的法院和市社保局所在地的法院对本案均有管辖权
C.郑某的起诉属重复起诉
D.如郑某对告知书不服直接向法院起诉，法院可以被诉行为系重复处理行为为由不受理郑某的起
诉","申请复议期限；行政诉讼地域管辖；重复起诉；重复处理行为［AB（原答案为A）］
［解析］行政复议的一般申请期限为知道或者应当知道侵权行政行为之日起60日。本题中，区社保局2004年9月30日向郑某送达告知书，郑某不服在2005年4月19日才向区政府申请复议，显然已超过了60日的申请行政复议期限。故A项正确。
《行政诉讼法》第18条第1款规定：“行政案件由最初作出行政行为的行政机关所在地人民法院管辖。经复议的案件，也可以由复议机关所在地人民法院管辖。”本案属于经复议的案件，复议机关区政府所在地的法院有管辖权。故B项正确。
本题中，郑某提起了两次行政诉讼：第一次是不服区社保局对其作出的缴纳养老保险费的《决定书》；第二次是不服区政府的不予受理决定。由于提起诉讼的理由不同，因此不属于重复起诉。故C项错误。
重复处理行为是指行政机关根据公民的申请或者申诉，对原有的生效行政行为作出的没有任何改变的二次决定。本题中，郑某起诉的一个是决定书，一个是告知书，虽然行政机关的两个行为都是针对郑某作出，但是内容完全不同，与郑某之间形成两个不同的权利义务关系。所以，告知书不是重复处理行为，法院不应以此为由不受理郑某的起诉。故D项错误。"
"215.2010/2/100/任
2006年5月9日，县公安局以甲偷开乙的轿车为由，向其送达1000元罚款的处罚决定书。甲不
服，于同月19日向市公安局申请行政复议。6月8日，复议机关同意甲撤回复议申请。6月20日，甲就
该处罚决定向法院提起行政诉讼。下列说法正确的是： 【BC】
A.对甲偷开的轿车县公安局可以扣押
B.如甲能够证明撤回复议申请违背其真实意思表示，可以同一事实和理由再次对该处罚决定提出复
议申请
C.甲逾期不缴纳1000元罚款，县公安局可以每日按罚款数额的3%加处罚款
D.法院不应当受理甲的起诉","证据的扣押；行政复议申请；滞纳金；提起行政诉讼的条件［BC］
［解析］《治安管理处罚法》第89条第1款规定：“公安机关办理治安案件，对与案件有关的需要作为证据的物品，可以扣押；对被侵害人或者善意第三人合法占有的财产，不得扣押，应当予以登记。对与案件无关的物品，不得扣押。”本案中，甲偷开的轿车为被侵害人乙所有，县公安局不得扣押。故A项错误。
《行政复议法实施条例》第38条第2款规定：“申请人撤回行政复议申请的，不得再以同一事实和理由提出行政复议申请。但是，申请人能够证明撤回行政复议申请违背其真实意思表示的除外。”可知，如果甲能够证明撤回复议申请违背其真实意思表示，可以同一事实和理由再次对该处罚决定提出复议申请。故B项正确。
《行政处罚法》第72条规定：“当事人逾期不履行行政处罚决定的，作出行政处罚决定的行政机关可以采取下列措施：（一）到期不缴纳罚款的，每日按罚款数额的3%加处罚款，加处罚款的数额不得超出罚款的数额；……”因此，甲逾期不缴纳1000元罚款，县公安局可以每日按罚款数额的3%加处罚款。故C项正确。
在撤回行政复议申请后，一般不能再次以同一事实理由提起复议，但当事人仍然有权向法院提起行政诉讼。不过起诉的前提有两个：（1）不属于复议前置的情形；（2）未超过起诉期限。需要注意的是，本案不是针对复议行为起诉，而是针对原处罚决定起诉，应适用6个月的一般起诉期限，不适用15日的对复议决定的起诉期限，这也是许多考生因此丢分的原因。本题中，公安机关向甲送达罚款决定的日期是2006年5月9日，行政诉讼的期间从次日计算，所以，向法院起诉的时间是2006年5月10日至11月10日，本题中当事人是在2006年6月20日起诉的，仍在法定起诉期限内。故D项错误。"
"216.2017/2/42/单
李某和钱某参加省教委组织的“省中小学教师自学考试”，后省教委以“通报”形式，对李某、钱某
等4名作弊考生进行了处理，并通知当次考试各科成绩作废，3年之内不准报考。李某、钱某等均得知
该通报内容。李某向省政府递交了行政复议申请书，省政府未予答复。李某诉至法院。下列哪一选项是
错误的？ 【D】
A.法院应当受理李某对通报不服提起的诉讼
B.李某对省教委提起诉讼后，法院可以通知钱某作为第三人参加诉讼
C.法院应当受理李某对省政府不予答复行为提起的诉讼
D.钱某在诉讼程序中提供的、被告在行政程序中未作为处理依据的证据可以作为认定被诉处理决
定合法的依据","行政诉讼受案范围；行政诉讼的受理；诉讼第三人；证据的审核认定［D］
［解析］本案中“通报”的内容是：对李某、钱某等4名作弊考生进行了处理，并通知当次考试各科成绩作废，3年之内不准报考。可见，通报是针对具体对象的一次性行为，直接影响当事人权利义务，其性质是具体行政行为，属于行政诉讼受案范围。同时，在复议机关复议不作为的情况下，李某可以对原行为（通报决定）提起诉讼，也可以对复议机关省政府不予答复的不作为提起诉讼，选项A、C项正确。
《行政诉讼法解释》第30条第1款规定：“行政机关的同一行政行为涉及两个以上利害关系人，其中一部分利害关系人对行政行为不服提起诉讼，人民法院应当通知没有起诉的其他利害关系人作为第三人参加诉讼。”这里适用“应当”通知的前提是“同一行政行为”，也即只有在同一个具体行政行为影响到若干人的利益的情况下，法院才“应当”通知未起诉的人作为第三人。而对于同一类具体行政行为影响到若干人的利益，法院是“可以”通知未起诉的人作为第三人。本题中，省教委对李某和钱某作出的处罚各自独立，属于两个独立的具体行政行为。钱某作为另外一个行政行为的相对人，与李某提起的诉讼有一定的利害关系，可以作为第三人，但通知方式应为“可以”通知。故B项正确。
《行政诉讼证据规定》第60条规定：“下列证据不能作为认定被诉具体行政行为合法的依据：……（三）原告或者第三人在诉讼程序中提供的、被告在行政程序中未作为具体行政行为依据的证据。”行政诉讼法律制度不允许被告用事后的证据证明当时行为的合法性，不管事后证据是以何种方式获得的，是原告、第三人提交的，还是被告自己提交的。故D项错误。"
"考点40 第一审普通程序
217.2006/2/83/多
1997年沈某取得一房屋的房产证。2001年5月其儿媳李某以委托代理人身份到某市房管局办理换
证事宜，在申请书一栏中填写“房屋为沈某、沈某某（沈某的儿子）共有”，但沈某后领取的房产证中在
共有人一栏空白。2005年沈某将此房屋卖给赵某，并到某市房管局办理了房屋转移登记手续，赵某领
取了房产证。沈某某以他是该房屋的共有人为由向某市人民政府申请复议，某市人民政府以房屋转移登
记事实不清撤销了房屋登记。赵某和沈某不服，向法院提起行政诉讼。下列哪些说法是正确的？
【BC】
A.沈某某和李某为本案的第三人
B.某市房管局办理此房屋转移登记行为是否合法不属本案的审查对象
C.某市房管局为沈某办理换证行为是否合法不属本案的审查对象
D.李某是否有委托代理权是法院审理本案的核心","行政诉讼审理对象；第三人［BC］
［解析］本案中，李某的身份是沈某的委托代理人，不是房屋的所有权人，与被诉行政行为之间不具有法律上利害关系，不能作为本案的第三人，故A项错误。
行政诉讼的审理对象为被诉行政行为的合法性，题干中指明“某市人民政府以房屋转移登记事实不清撤销了房屋登记。赵某和沈某不服，向法院提起行政诉讼”，可见，当事人的诉讼对象为市政府撤销房屋登记的复议决定，根据“诉什么、审什么、判什么”的一般逻辑，某市房管局办理此房屋转移登记行为和为沈某办理换证行为虽与本案有一定关系，但不是审查对象，故B、C项正确。
本案中，审查的对象是市政府的复议决定，核心是市政府复议决定的合法性，李某是否有委托代理权并不是本案重点审查内容，故D项错误。"
"考点41 行政诉讼简易程序
218.2017/2/99/任
某环保联合会对某公司提起环境民事公益诉讼，因在诉讼中需要该公司的相关环保资料，遂向县环
保局提出申请公开该公司的排污许可证、排污口数量和位置等有关环境信息。申请书中载明了单位名
称、住所地、联系人及电话并加盖了公章、获取信息的方式等。县环保局收到申请后，要求环保联合会
提供申请人身份的证明材料。环保联合会提供了社会团体登记证复印件。县环保局以申请公开的内容不
明确为由拒绝公开，该环保联合会遂提起行政诉讼。
若法院受理此案，关于此案的审理，下列说法正确的是： 【ABC】
A.法院审理第一审行政案件，当事人各方同意适用简易程序的，可适用简易程序
B.县环保局负责人出庭应诉的，可另委托1至2名诉讼代理人
C.县环保局应当对拒绝的根据及履行法定告知和说明理由义务的情况举证
D.法院应要求环保联合会对其所申请的信息与其自身生产、生活、科研等需要的相关性进行举证","简易程序；举证责任［ABC］
［解析］《行政诉讼法》第82条第1、2款规定：“人民法院审理下列第一审行政案件，认为事实清楚、权利义务关系明确、争议不大的，可以适用简易程序：（一）被诉行政行为是依法当场作出的；（二）案件涉及款额2000元以下的；（三）属于政府信息公开案件的。除前款规定以外的第一审行政案件，当事人各方同意适用简易程序的，可以适用简易程序。”当事人各方同意适用简易程序的，根据本条的规定可以适用简易程序审理。故A项正确。
《行政诉讼法解释》第128条第2款规定：“行政机关负责人出庭应诉的，可以另行委托1至2名诉讼代理人。行政机关负责人不能出庭的，应当委托行政机关相应的工作人员出庭，不得仅委托律师出庭。”故B项正确。
《政府信息公开案件规定》第5条第1款规定：“被告拒绝向原告提供政府信息的，应当对拒绝的根据以及履行法定告知和说明理由义务的情况举证。”故C项正确。
2019修订的《政府信息公开条例》第29条删去了申请获取相关政府信息需“根据自身生产、生活、科研等特殊需要”的规定，申请人获取政府信息，无需再证明该信息与自身生产、生活、科研等特殊需要相关。故D项错误。"
"219.2016/2/84/多
交警大队以方某闯红灯为由当场处以50元罚款，方某不服起诉。法院适用简易程序审理。关于简
易程序，下列哪些说法是正确的？ 【AC】
A.由审判员一人独任审理
B.法院应在立案之日起30日内审结，有特殊情况需延长的经批准可延长
C.法院在审理过程中发现不宜适用简易程序的，裁定转为普通程序
D.对适用简易程序作出的判决，当事人不得提出上诉","行政诉讼审理程序［AC］
［解析］《行政诉讼法》第83条规定：“适用简易程序审理的行政案件，由审判员一人独任审理，并应当在立案之日起45日内审结。”故A项正确，B项错误。
《行政诉讼法》第84条规定：“人民法院在审理过程中，发现案件不宜适用简易程序的，裁定转为普通程序。”故C项正确。
《行政诉讼法》第85条规定：“当事人不服人民法院第一审判决的，有权在判决书送达之日起15日内向上一级人民法院提起上诉。当事人不服人民法院第一审裁定的，有权在裁定书送达之日起10日内向上一级人民法院提起上诉。逾期不提起上诉的，人民法院的第一审判决或者裁定发生法律效力。”基于简易程序作出的一审判决允许上诉。故D项错误。"
